Player,Squad,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,drib_Att,drib_Succ%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle,Season,Competition
tommy doyle,Wolves,265,620,182,6,3,33.3,1408,17,2,7,7,2023-2024,premier-league
radu dragusin,Tottenham,217,189,7,2,3,33.3,738,2,1,1,1,2023-2024,premier-league
martin dubravka,Newcastle Utd,702,7,0,0,0,,1374,0,0,3,0,2023-2024,premier-league
paul dummett,Newcastle Utd,7,16,3,1,0,,33,0,0,0,0,2023-2024,premier-league
lewis dunk,Brighton,1811,1542,145,51,8,62.5,5605,18,2,9,2,2023-2024,premier-league
jader duran,Aston Villa,22,90,80,27,5,40.0,206,5,5,16,14,2023-2024,premier-league
george earthy,West Ham,3,7,8,1,0,,13,1,0,0,0,2023-2024,premier-league
ederson,Manchester City,1263,20,0,0,1,100.0,2353,0,0,0,0,2023-2024,premier-league
odsonne edouard,Crystal Palace,59,222,326,98,50,38.0,877,18,25,55,26,2023-2024,premier-league
john egan,Sheffield Utd,163,81,13,9,0,,233,2,0,2,1,2023-2024,premier-league
hjalmar ekdal,Burnley,131,124,15,3,3,66.7,523,4,0,2,1,2023-2024,premier-league
anthony elanga,Nott'ham Forest,181,348,507,122,76,36.8,2514,54,42,67,22,2023-2024,premier-league
harvey elliott,Liverpool,91,546,512,71,20,45.0,1753,50,9,15,9,2023-2024,premier-league
mohamed elneny,Arsenal,9,30,6,1,0,,62,0,0,1,0,2023-2024,premier-league
emerson,Tottenham,462,517,249,12,21,47.6,1292,19,2,15,12,2023-2024,premier-league
julio enciso,Brighton,24,106,131,21,29,58.6,839,20,7,15,8,2023-2024,premier-league
wataru endo,Liverpool,295,1002,224,9,16,62.5,1523,21,2,27,22,2023-2024,premier-league
christian eriksen,Manchester Utd,165,492,246,12,6,50.0,1199,21,2,8,14,2023-2024,premier-league
maxime esteve,Burnley,465,463,52,8,3,33.3,1664,18,2,5,3,2023-2024,premier-league
pervis estupinan,Brighton,256,546,316,37,23,39.1,1806,30,13,20,6,2023-2024,premier-league
jonny evans,Manchester Utd,556,420,31,8,7,57.1,1441,5,0,5,3,2023-2024,premier-league
eberechi eze,Crystal Palace,121,522,658,103,140,49.3,2098,61,43,77,48,2023-2024,premier-league
ukasz fabianski,West Ham,255,5,0,0,0,,585,0,0,0,0,2023-2024,premier-league
romain faivre,Bournemouth,3,15,19,3,7,28.6,121,4,0,3,1,2023-2024,premier-league
ansu fati,Brighton,27,141,135,43,18,27.8,451,5,9,15,10,2023-2024,premier-league
felipe,Nott'ham Forest,133,116,9,4,2,50.0,361,1,0,3,1,2023-2024,premier-league
evan ferguson,Brighton,64,204,185,45,16,43.8,414,9,5,40,31,2023-2024,premier-league
bruno fernandes,Manchester Utd,414,1069,1126,105,44,43.2,3408,61,23,48,35,2023-2024,premier-league
enzo fernandez,Chelsea,442,1209,488,47,44,52.3,3109,46,8,29,24,2023-2024,premier-league
john fleck,Sheffield Utd,10,29,11,1,1,0.0,39,1,0,2,0,2023-2024,premier-league
mark flekken,Brentford,1584,74,0,0,4,75.0,2908,0,0,0,0,2023-2024,premier-league
phil foden,Manchester City,174,785,1211,190,102,46.1,3434,79,56,62,49,2023-2024,premier-league
wes foderingham,Sheffield Utd,1137,20,0,0,2,100.0,2231,0,0,1,1,2023-2024,premier-league
pablo fornals,West Ham,53,128,98,20,12,50.0,256,7,2,8,8,2023-2024,premier-league
omari forson,Manchester Utd,2,25,12,1,2,50.0,34,3,0,1,0,2023-2024,premier-league
lyle foster,Burnley,93,289,321,93,39,48.7,1278,31,36,69,33,2023-2024,premier-league
matheus franca,Crystal Palace,31,45,51,9,14,28.6,372,11,5,4,7,2023-2024,premier-league
nathan fraser,Wolves,10,28,25,5,0,,22,1,1,4,2,2023-2024,premier-league
cody gakpo,Liverpool,77,335,412,107,54,57.4,1472,31,13,44,32,2023-2024,premier-league
conor gallagher,Chelsea,468,1221,793,79,65,58.5,2979,54,14,69,39,2023-2024,premier-league
idrissa gana gueye,Everton,280,608,252,21,25,44.0,1431,26,2,17,20,2023-2024,premier-league
alejandro garnacho,Manchester Utd,180,403,741,248,131,36.6,4211,83,102,69,49,2023-2024,premier-league
james garner,Everton,307,776,549,41,41,46.3,1657,37,5,33,10,2023-2024,premier-league
saman ghoddos,Brentford,139,223,184,10,13,23.1,717,12,2,10,4,2023-2024,premier-league
morgan gibbswhite,Nott'ham Forest,217,896,801,103,116,37.9,2866,61,15,78,44,2023-2024,premier-league
bryan gil,Tottenham,25,66,101,18,11,72.7,340,6,5,9,7,2023-2024,premier-league
alfie gilchrist,Chelsea,72,57,49,5,1,100.0,130,1,0,2,2,2023-2024,premier-league
ryan giles,Luton Town,81,74,119,4,8,50.0,241,5,2,7,1,2023-2024,premier-league
billy gilmour,Brighton,447,1425,417,12,23,34.8,3120,53,0,28,9,2023-2024,premier-league
ben godfrey,Everton,221,265,172,19,14,35.7,571,12,0,10,6,2023-2024,premier-league
andre gomes,Everton,57,179,121,11,12,25.0,333,7,3,8,6,2023-2024,premier-league
joao gomes,Wolves,433,859,352,35,55,47.3,1772,22,6,42,44,2023-2024,premier-league
toti gomes,Wolves,1020,927,169,22,31,74.2,2325,16,2,17,6,2023-2024,premier-league
joe gomez,Liverpool,371,832,375,28,32,46.9,2313,34,3,25,11,2023-2024,premier-league
sergio gomez,Manchester City,10,19,30,3,2,100.0,112,0,1,0,0,2023-2024,premier-league
enso gonzalez,Wolves,0,4,3,0,0,,3,1,0,1,0,2023-2024,premier-league
anthony gordon,Newcastle Utd,158,555,733,147,133,40.6,3668,73,59,70,40,2023-2024,premier-league
kaide gordon,Liverpool,0,0,2,1,0,,0,0,0,1,0,2023-2024,premier-league
daniel gore,Manchester Utd,0,1,1,0,0,,2,0,0,0,0,2023-2024,premier-league
ryan gravenberch,Liverpool,84,347,272,42,50,46.0,1369,28,10,46,13,2023-2024,premier-league
ivo grbic,Sheffield Utd,317,7,0,0,0,,772,0,0,0,0,2023-2024,premier-league
jack grealish,Manchester City,53,206,443,82,41,43.9,2080,46,50,19,22,2023-2024,premier-league
pascal gro,Brighton,826,1681,1050,70,30,53.3,5189,69,8,35,28,2023-2024,premier-league
marc guehi,Crystal Palace,761,678,67,12,13,53.8,2201,9,1,9,2,2023-2024,premier-league
bruno guimaraes,Newcastle Utd,573,1482,722,75,132,54.5,4241,73,19,61,70,2023-2024,premier-league
malo gusto,Chelsea,470,698,499,49,42,40.5,2791,41,16,32,12,2023-2024,premier-league
josko gvardiol,Manchester City,452,1124,622,60,45,57.8,3249,49,15,23,14,2023-2024,premier-league
erling haaland,Manchester City,36,206,398,183,30,40.0,728,13,22,41,19,2023-2024,premier-league
antwoine hackford,Sheffield Utd,0,2,2,0,1,0.0,2,1,0,1,0,2023-2024,premier-league
lewis hall,Newcastle Utd,255,285,137,12,18,50.0,1035,16,5,9,13,2023-2024,premier-league
gustavo hamer,Sheffield Utd,286,648,485,44,58,48.3,1572,26,13,37,17,2023-2024,premier-league
luke harris,Fulham,8,6,5,1,2,0.0,6,1,0,0,0,2023-2024,premier-league
jack harrison,Everton,167,338,445,59,75,38.7,1546,31,14,68,41,2023-2024,premier-league
daiki hashioka,Luton Town,165,137,55,2,2,50.0,303,3,0,8,6,2023-2024,premier-league
kai havertz,Arsenal,143,541,611,184,42,38.1,1532,36,23,54,35,2023-2024,premier-league
jan paul van hecke,Brighton,1209,1311,157,20,9,55.6,6274,41,2,16,3,2023-2024,premier-league
hwang heechan,Wolves,100,345,344,103,69,52.2,999,21,24,55,31,2023-2024,premier-league
dean henderson,Crystal Palace,536,0,0,0,0,,734,0,0,1,0,2023-2024,premier-league
rico henry,Brentford,78,93,59,7,10,70.0,372,3,3,8,7,2023-2024,premier-league
son heungmin,Tottenham,87,458,823,212,92,42.4,2989,44,64,55,41,2023-2024,premier-league
aaron hickey,Brentford,132,155,76,7,14,35.7,505,3,1,14,5,2023-2024,premier-league
james hill,Bournemouth,26,24,12,0,1,0.0,7,1,0,1,1,2023-2024,premier-league
jack hinshelwood,Brighton,193,256,143,30,5,0.0,726,15,1,9,2,2023-2024,premier-league
mason holgate,Sheffield Utd,143,119,35,3,2,50.0,159,2,1,4,1,2023-2024,premier-league
callum hudsonodoi,Nott'ham Forest,129,298,524,77,80,53.8,3054,57,39,34,33,2023-2024,premier-league
will hughes,Crystal Palace,228,657,219,15,15,60.0,900,14,0,22,27,2023-2024,premier-league
pierre hjbjerg,Tottenham,377,913,309,16,23,52.2,1820,25,2,20,9,2023-2024,premier-league
rasmus hjlund,Manchester Utd,61,262,297,96,38,47.4,1088,26,14,50,29,2023-2024,premier-league
igor,Brighton,604,913,141,7,22,72.7,2867,23,0,9,6,2023-2024,premier-league
danny ings,West Ham,20,68,79,24,13,46.2,129,2,3,9,4,2023-2024,premier-league
tim iroegbunam,Aston Villa,27,46,8,0,7,42.9,115,0,0,2,3,2023-2024,premier-league
alexander isak,Newcastle Utd,46,299,387,139,74,56.8,1613,31,38,49,23,2023-2024,premier-league
alex iwobi,Everton,5,17,38,3,4,75.0,221,5,2,3,1,2023-2024,premier-league
alex iwobi,Fulham,190,585,537,81,72,51.4,2979,80,27,50,28,2023-2024,premier-league
nicolas jackson,Chelsea,94,450,480,151,105,51.4,2122,44,32,87,66,2023-2024,premier-league
reece james,Chelsea,118,153,124,20,15,60.0,548,8,3,6,6,2023-2024,premier-league
vitaly janelt,Brentford,513,772,437,72,18,44.4,1558,25,3,27,10,2023-2024,premier-league
daniel jebbison,Sheffield Utd,0,5,4,2,0,,1,0,0,1,0,2023-2024,premier-league
mathias jensen,Brentford,288,689,475,21,44,40.9,1265,17,3,31,18,2023-2024,premier-league
gabriel jesus,Arsenal,75,247,472,139,75,46.7,1146,21,25,61,38,2023-2024,premier-league
raul jimenez,Fulham,58,269,240,67,24,41.7,453,14,5,44,32,2023-2024,premier-league
joao pedro,Brighton,105,475,629,184,107,40.2,2295,42,47,83,63,2023-2024,premier-league
joelinton,Newcastle Utd,152,410,253,38,35,48.6,1061,24,6,22,28,2023-2024,premier-league
ben johnson,West Ham,139,169,119,4,25,44.0,633,11,1,6,10,2023-2024,premier-league
brennan johnson,Tottenham,94,316,578,154,71,35.2,2091,35,48,35,19,2023-2024,premier-league
brennan johnson,Nott'ham Forest,15,38,34,9,7,28.6,205,4,3,4,2,2023-2024,premier-league
joseph johnson,Luton Town,18,16,2,0,0,,9,0,0,0,1,2023-2024,premier-league
sam johnstone,Crystal Palace,637,3,0,0,0,,1281,0,0,0,0,2023-2024,premier-league
curtis jones,Liverpool,127,509,287,38,29,51.7,1425,25,7,15,33,2023-2024,premier-league
jorginho,Arsenal,154,479,239,5,5,40.0,945,11,0,5,4,2023-2024,premier-league
diogo jota,Liverpool,53,240,311,107,41,36.6,1239,29,23,42,18,2023-2024,premier-league
mads juel andersen,Luton Town,118,57,7,4,1,0.0,112,0,0,6,0,2023-2024,premier-league
hamed junior traore,Bournemouth,13,14,15,2,8,50.0,80,1,1,2,1,2023-2024,premier-league
mathias jrgensen,Brentford,287,350,70,24,4,75.0,758,4,0,4,1,2023-2024,premier-league
issa kabore,Luton Town,329,386,283,18,42,42.9,1558,33,10,25,8,2023-2024,premier-league
sasa kalajdzic,Wolves,20,44,24,7,1,100.0,48,1,0,2,5,2023-2024,premier-league
boubacar kamara,Aston Villa,305,720,186,13,30,46.7,1663,22,1,19,13,2023-2024,premier-league
willy kambwala,Manchester Utd,142,88,2,0,2,0.0,377,1,0,3,1,2023-2024,premier-league
thomas kaminski,Luton Town,1553,30,1,0,2,100.0,2432,0,0,1,0,2023-2024,premier-league
loris karius,Newcastle Utd,41,0,0,0,0,,25,0,0,0,0,2023-2024,premier-league
michael keane,Everton,122,126,24,11,3,66.7,296,2,0,2,3,2023-2024,premier-league
thilo kehrer,West Ham,2,8,2,0,0,,5,0,0,0,0,2023-2024,premier-league
caoimhin kelleher,Liverpool,446,11,0,0,0,,1077,0,0,0,0,2023-2024,premier-league
lloyd kelly,Bournemouth,432,484,156,11,4,50.0,1451,10,2,20,6,2023-2024,premier-league
omari kellyman,Aston Villa,1,8,2,0,0,,9,1,0,2,0,2023-2024,premier-league
milos kerkez,Bournemouth,371,386,352,31,27,44.4,1617,28,8,29,10,2023-2024,premier-league
kaine keslerhayden,Aston Villa,0,0,0,0,0,,0,0,0,0,0,2023-2024,premier-league
max kilman,Wolves,1478,1110,133,30,16,62.5,4107,17,1,8,10,2023-2024,premier-league
jakub kiwior,Arsenal,189,367,167,15,3,66.7,681,8,1,8,2,2023-2024,premier-league
justin kluivert,Bournemouth,86,224,397,108,67,35.8,1644,37,35,50,30,2023-2024,premier-league
luca koleosho,Burnley,33,149,240,52,78,42.3,1383,37,29,22,14,2023-2024,premier-league
ibrahima konate,Liverpool,533,1018,80,16,10,60.0,3590,17,0,8,5,2023-2024,premier-league
ezri konsa,Aston Villa,971,1146,258,36,34,55.9,3700,20,3,26,17,2023-2024,premier-league
cheikhou kouyate,Nott'ham Forest,30,49,29,5,2,50.0,46,1,0,3,3,2023-2024,premier-league
mateo kovacic,Manchester City,226,1079,395,16,32,62.5,2733,51,1,16,24,2023-2024,premier-league
emil krafth,Newcastle Utd,279,241,145,10,6,50.0,720,9,1,8,3,2023-2024,premier-league
mohammed kudus,West Ham,193,582,590,102,221,56.1,3225,62,40,80,93,2023-2024,premier-league
dejan kulusevski,Tottenham,167,503,984,226,129,41.9,3856,61,82,86,65,2023-2024,premier-league
adam lallana,Brighton,80,268,229,44,13,23.1,483,12,4,14,18,2023-2024,premier-league
tariq lamptey,Brighton,130,221,197,21,19,31.6,1218,17,12,22,2,2023-2024,premier-league
aymeric laporte,Manchester City,7,6,1,1,0,,1,0,0,0,0,2023-2024,premier-league
yasser larouci,Sheffield Utd,101,112,56,7,17,58.8,741,13,4,1,5,2023-2024,premier-league
jamaal lascelles,Newcastle Utd,397,437,41,20,3,33.3,1461,6,0,2,4,2023-2024,premier-league
romeo lavia,Chelsea,2,26,2,0,0,,40,0,0,0,0,2023-2024,premier-league
mario lemina,Wolves,557,980,308,51,46,54.3,2281,31,3,33,22,2023-2024,premier-league
clement lenglet,Aston Villa,514,450,59,12,8,37.5,2832,18,0,3,3,2023-2024,premier-league
bernd leno,Fulham,1645,12,0,0,0,,2432,0,0,1,0,2023-2024,premier-league
jefferson lerma,Crystal Palace,413,822,290,40,20,55.0,1410,17,2,26,14,2023-2024,premier-league
rico lewis,Manchester City,119,287,220,30,9,44.4,964,20,5,2,12,2023-2024,premier-league
keane lewispotter,Brentford,107,173,330,84,58,36.2,1632,32,24,30,18,2023-2024,premier-league
victor lindelof,Manchester Utd,466,463,114,15,1,100.0,1621,14,0,5,3,2023-2024,premier-league
valentino livramento,Newcastle Utd,309,428,232,27,30,56.7,1463,17,8,17,18,2023-2024,premier-league
giovani lo celso,Tottenham,85,292,201,19,14,57.1,946,20,0,12,7,2023-2024,premier-league
tom lockyer,Luton Town,316,242,32,18,6,66.7,883,6,1,6,2,2023-2024,premier-league
sean longstaff,Newcastle Utd,338,780,422,90,23,47.8,1394,24,7,34,35,2023-2024,premier-league
max lowe,Sheffield Utd,78,64,63,6,5,40.0,105,2,1,6,0,2023-2024,premier-league
douglas luiz,Aston Villa,519,1256,598,38,47,51.1,3562,48,4,33,31,2023-2024,premier-league
sasa lukic,Fulham,167,361,109,23,8,62.5,776,12,1,11,10,2023-2024,premier-league
ian maatsen,Chelsea,49,56,75,8,4,0.0,315,5,2,8,7,2023-2024,premier-league
alexis mac allister,Liverpool,392,1382,560,32,34,52.9,3006,45,4,30,35,2023-2024,premier-league
james maddison,Tottenham,136,774,852,112,81,39.5,2589,60,31,35,34,2023-2024,premier-league
noni madueke,Chelsea,85,224,373,77,86,43.0,2191,36,38,25,14,2023-2024,premier-league
gabriel magalhaes,Arsenal,1049,1176,234,42,5,40.0,3455,37,1,12,3,2023-2024,premier-league
harry maguire,Manchester Utd,626,603,89,36,2,0.0,2771,13,2,9,2,2023-2024,premier-league
kobbie mainoo,Manchester Utd,302,568,236,30,58,53.4,1447,22,6,29,24,2023-2024,premier-league
orel mangala,Nott'ham Forest,245,471,116,9,30,43.3,961,11,1,17,18,2023-2024,premier-league
benson manuel,Burnley,9,25,48,3,12,33.3,225,7,0,5,4,2023-2024,premier-league
solly march,Brighton,71,123,145,18,18,44.4,491,7,3,8,10,2023-2024,premier-league
anthony martial,Manchester Utd,11,81,89,16,6,33.3,168,6,1,14,10,2023-2024,premier-league
gabriel martinelli,Arsenal,96,315,844,196,114,35.1,2981,49,82,54,41,2023-2024,premier-league
emiliano martinez,Aston Villa,1484,25,0,0,0,,2772,0,0,1,0,2023-2024,premier-league
lisandro martinez,Manchester Utd,234,259,18,2,4,50.0,1062,3,0,1,3,2023-2024,premier-league
hannoah massengo,Burnley,5,6,5,0,0,,16,1,0,1,0,2023-2024,premier-league
pape matar sarr,Tottenham,283,830,486,44,38,50.0,2263,58,3,37,15,2023-2024,premier-league
jeanphilippe mateta,Crystal Palace,66,303,373,102,65,38.5,740,15,14,89,78,2023-2024,premier-league
joel matip,Liverpool,303,327,37,12,2,0.0,1406,13,0,3,4,2023-2024,premier-league
alex matos,Chelsea,0,0,0,0,0,,0,0,0,0,1,2023-2024,premier-league
remi matthews,Crystal Palace,6,0,0,0,0,,0,0,0,0,0,2023-2024,premier-league
neal maupay,Brentford,59,221,262,71,33,27.3,571,23,12,28,24,2023-2024,premier-league
neal maupay,Everton,1,21,19,8,0,,34,1,1,6,3,2023-2024,premier-league
konstantinos mavropanos,West Ham,421,372,34,19,6,33.3,1349,1,1,7,0,2023-2024,premier-league
bryan mbeumo,Brentford,108,350,599,111,78,33.3,2115,52,38,67,39,2023-2024,premier-league
james mcatee,Sheffield Utd,119,315,366,68,92,35.9,1450,33,18,49,40,2023-2024,premier-league
james mcatee,Manchester City,0,0,1,0,0,,0,0,0,0,0,2023-2024,premier-league
oliver mcburnie,Sheffield Utd,68,288,230,74,17,35.3,305,11,4,25,18,2023-2024,premier-league
james mcconnell,Liverpool,1,7,2,0,1,0.0,11,1,0,1,0,2023-2024,premier-league
john mcginn,Aston Villa,257,809,499,58,96,56.3,2385,45,10,55,61,2023-2024,premier-league
scott mckenna,Nott'ham Forest,142,92,11,5,0,,177,0,0,3,0,2023-2024,premier-league
dwight mcneil,Everton,247,683,724,72,66,45.5,2583,62,14,67,60,2023-2024,premier-league
scott mctominay,Manchester Utd,235,478,225,53,21,38.1,1032,22,4,29,23,2023-2024,premier-league
ben mee,Brentford,388,364,79,25,6,50.0,1150,4,1,9,7,2023-2024,premier-league
hannibal mejbri,Manchester Utd,12,30,19,3,5,40.0,74,0,0,7,4,2023-2024,premier-league
teden mengi,Luton Town,673,554,70,24,11,63.6,1660,8,2,22,5,2023-2024,premier-league
chris mepham,Bournemouth,182,227,25,6,0,,736,4,0,2,2,2023-2024,premier-league
lewis miley,Newcastle Utd,164,305,212,35,17,47.1,654,7,6,16,10,2023-2024,premier-league
james milner,Brighton,135,300,245,17,8,37.5,562,6,4,11,6,2023-2024,premier-league
tyrone mings,Aston Villa,5,2,1,1,0,,3,0,0,1,0,2023-2024,premier-league
tyrick mitchell,Crystal Palace,739,762,555,54,37,48.6,1564,23,9,46,28,2023-2024,premier-league
kaoru mitoma,Brighton,79,270,514,136,94,41.5,3147,54,62,38,15,2023-2024,premier-league
aleksandar mitrovic,Fulham,1,6,6,4,3,100.0,15,0,0,0,0,2023-2024,premier-league
jakub moder,Brighton,106,180,106,14,12,50.0,423,8,2,11,6,2023-2024,premier-league
gonzalo montiel,Nott'ham Forest,175,186,117,13,1,100.0,566,10,0,7,3,2023-2024,premier-league
kieffer moore,Bournemouth,2,21,30,12,3,33.3,34,0,0,3,1,2023-2024,premier-league
mikey moore,Tottenham,1,3,4,0,1,0.0,41,1,0,1,0,2023-2024,premier-league
alex moreno,Aston Villa,246,235,213,29,35,42.9,1106,20,10,14,6,2023-2024,premier-league
carlton morris,Luton Town,123,501,457,136,55,56.4,1152,32,18,54,53,2023-2024,premier-league
mason mount,Manchester Utd,44,125,125,17,12,33.3,321,5,2,11,6,2023-2024,premier-league
divin mubama,West Ham,3,20,9,1,0,,12,1,0,6,0,2023-2024,premier-league
mykhailo mudryk,Chelsea,116,255,420,78,81,48.1,2418,56,36,54,22,2023-2024,premier-league
rodrigo muniz,Fulham,45,201,220,118,20,25.0,258,4,4,54,34,2023-2024,premier-league
daniel munoz,Crystal Palace,262,411,284,42,28,46.4,873,17,5,21,7,2023-2024,premier-league
finley munroe,Aston Villa,1,0,0,0,0,,0,0,0,0,0,2023-2024,premier-league
arijanet muric,Burnley,573,62,0,0,0,,1453,0,0,0,0,2023-2024,premier-league
murillo,Nott'ham Forest,1043,731,94,30,35,57.1,3398,15,3,20,15,2023-2024,premier-league
alex murphy,Newcastle Utd,4,15,2,0,0,,37,0,0,1,0,2023-2024,premier-league
jacob murphy,Newcastle Utd,111,229,339,53,27,48.1,981,27,15,19,14,2023-2024,premier-league
vitaliy mykolenko,Everton,531,611,374,30,31,58.1,1028,22,0,39,11,2023-2024,premier-league
marvelous nakamba,Luton Town,133,320,101,3,10,30.0,344,8,0,10,4,2023-2024,premier-league
michael ndiweni,Newcastle Utd,0,2,0,0,0,,0,0,0,0,0,2023-2024,premier-league
reiss nelson,Arsenal,30,67,96,13,7,14.3,281,5,4,11,4,2023-2024,premier-league
zack nelson,Luton Town,3,3,0,0,0,,2,0,0,1,0,2023-2024,premier-league
neto,Bournemouth,1129,9,0,0,2,100.0,2495,0,0,0,0,2023-2024,premier-league
pedro neto,Wolves,63,358,505,83,88,42.0,2615,65,42,44,20,2023-2024,premier-league
moussa niakhate,Nott'ham Forest,465,368,104,7,3,100.0,1183,12,1,4,3,2023-2024,premier-league
eddie nketiah,Arsenal,18,148,207,75,30,26.7,497,12,11,38,18,2023-2024,premier-league
christopher nkunku,Chelsea,25,95,128,27,8,25.0,298,6,2,17,8,2023-2024,premier-league
rhys norringtondavies,Sheffield Utd,26,38,14,1,1,100.0,119,1,0,2,2,2023-2024,premier-league
oliver norwood,Sheffield Utd,327,575,170,6,3,33.3,666,5,0,9,4,2023-2024,premier-league
matheus nunes,Wolves,30,66,40,6,17,64.7,336,6,3,3,4,2023-2024,premier-league
matheus nunes,Manchester City,59,234,243,36,23,39.1,964,22,10,19,12,2023-2024,premier-league
darwin nunez,Liverpool,41,224,526,192,44,34.1,1279,35,36,53,29,2023-2024,premier-league
ethan nwaneri,Arsenal,0,9,11,2,1,0.0,66,2,0,0,0,2023-2024,premier-league
christian nrgaard,Brentford,522,944,388,57,11,54.5,1633,27,3,21,15,2023-2024,premier-league
mark omahony,Brighton,6,15,6,2,0,,10,0,0,4,0,2023-2024,premier-league
dara oshea,Burnley,969,992,142,49,2,50.0,3525,14,1,11,1,2023-2024,premier-league
michael obafemi,Burnley,0,3,6,4,3,100.0,11,0,0,0,1,2023-2024,premier-league
wilson odobert,Burnley,144,305,416,98,110,48.2,2919,56,48,48,30,2023-2024,premier-league
odeluga offiah,Brighton,31,27,31,2,6,66.7,268,5,1,1,0,2023-2024,premier-league
chiedozie ogbene,Luton Town,201,385,512,88,121,50.4,3710,74,45,59,21,2023-2024,premier-league
angelo ogbonna,West Ham,184,82,6,4,1,100.0,263,0,1,0,0,2023-2024,premier-league
michael olakigbe,Brentford,11,21,38,10,11,27.3,229,5,3,4,1,2023-2024,premier-league
michael olise,Crystal Palace,102,396,483,80,83,48.2,2210,50,27,41,33,2023-2024,premier-league
robin olsen,Aston Villa,215,1,0,0,0,,303,0,0,0,0,2023-2024,premier-league
andrew omobamidele,Nott'ham Forest,222,164,14,5,0,,429,0,0,3,0,2023-2024,premier-league
amadou onana,Everton,280,724,297,29,27,44.4,1376,30,5,20,10,2023-2024,premier-league
andre onana,Manchester Utd,1592,37,0,0,1,100.0,3825,0,0,1,0,2023-2024,premier-league
ryan one,Sheffield Utd,1,1,1,0,0,,11,1,0,0,0,2023-2024,premier-league
tyler onyango,Everton,0,0,0,0,0,,0,0,0,0,0,2023-2024,premier-league
