Player,Squad,Liga,Season,Tack_Def_3rd,Tack_Mid_3rd,Tack_Att_3rd,Tkl%,Tkl,TklW,Int,Blocks,Block_Shots,Block_Pass,Clearences,Err
breel embolo,monaco,Ligue-1,2024-2025,7,7,8,0.313,5,17,3,11,0,11,10,1
emanuel emegha,strasbourg,Ligue-1,2024-2025,1,2,3,0.3329999999999999,2,6,1,18,5,13,30,0
romain faivre,brest,Ligue-1,2024-2025,4,5,4,0.5,5,10,4,8,0,8,3,1
khalil fayad,montpellier,Ligue-1,2024-2025,12,17,2,0.536,15,16,10,18,1,17,15,1
luiz felipe,marseille,Ligue-1,2024-2025,3,1,0,0.5,1,3,3,3,2,1,5,0
zinedine ferhat,angers,Ligue-1,2024-2025,1,5,3,0.308,4,7,10,9,0,9,12,0
edimilson fernandes,brest,Ligue-1,2024-2025,3,6,0,0.5379999999999999,7,7,20,14,6,8,38,1
matias fernandezpardo,lille,Ligue-1,2024-2025,3,6,3,0.5,6,9,3,9,0,9,6,0
jordan ferri,montpellier,Ligue-1,2024-2025,18,22,2,0.409,18,23,9,20,3,17,20,0
karol fila,strasbourg,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
malick fofana,lyon,Ligue-1,2024-2025,8,11,3,0.471,8,11,8,12,0,12,6,0
rayan fofana,lens,Ligue-1,2024-2025,1,1,0,,0,2,0,0,0,0,0,0
seko fofana,rennes,Ligue-1,2024-2025,4,6,1,0.286,2,7,7,7,1,6,7,0
yahia fofana,angers,Ligue-1,2024-2025,0,0,0,0.0,0,0,1,0,0,0,25,2
lamine fomba,saintetienne,Ligue-1,2024-2025,2,5,1,0.286,2,6,4,7,1,6,5,1
przemysaw frankowski,lens,Ligue-1,2024-2025,17,10,5,0.633,19,21,19,10,2,8,28,0
angelo fulgini,lens,Ligue-1,2024-2025,6,4,4,0.375,6,10,2,11,1,10,3,0
kyogo furuhashi,rennes,Ligue-1,2024-2025,1,1,0,1.0,1,2,0,0,0,0,0,0
gauthier gallon,rennes,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
ignatius ganago,nantes,Ligue-1,2024-2025,0,1,0,0.5,1,1,4,3,1,2,2,0
ulisses garcia,marseille,Ligue-1,2024-2025,7,5,2,0.286,4,11,8,5,1,4,18,0
jeanphilippe gbamin,nantes,Ligue-1,2024-2025,0,2,0,0.25,1,1,3,5,2,3,2,0
mory gbane,reims,Ligue-1,2024-2025,16,4,0,0.542,13,11,18,12,10,2,90,1
yann gboho,toulouse,Ligue-1,2024-2025,7,15,9,0.4,14,18,6,20,0,20,4,1
denis genreau,toulouse,Ligue-1,2024-2025,4,1,2,0.5,4,5,3,3,0,3,4,0
aleksandr golovin,monaco,Ligue-1,2024-2025,9,20,9,0.436,17,24,12,16,4,12,7,0
andre gomes,lille,Ligue-1,2024-2025,9,11,7,0.355,11,13,6,7,1,6,11,2
angel gomes,lille,Ligue-1,2024-2025,4,4,2,0.1669999999999999,2,6,0,0,0,0,2,0
carlos gomez,rennes,Ligue-1,2024-2025,3,4,1,0.3329999999999999,3,6,2,6,0,6,2,0
mathieu gorgelin,le havre,Ligue-1,2024-2025,2,0,0,0.667,2,2,0,0,0,0,8,2
amine gouiri,marseille,Ligue-1,2024-2025,0,1,4,0.667,2,5,1,9,0,9,1,0
amine gouiri,rennes,Ligue-1,2024-2025,4,4,1,0.25,2,6,2,8,0,8,5,0
jonathan gradit,lens,Ligue-1,2024-2025,22,19,3,0.575,23,23,25,27,12,15,122,2
samuel grandsir,le havre,Ligue-1,2024-2025,0,3,2,0.667,2,5,0,2,0,2,0,0
mason greenwood,marseille,Ligue-1,2024-2025,10,14,11,0.41,16,18,12,7,0,7,5,2
albert grnbaek,rennes,Ligue-1,2024-2025,10,7,4,0.357,10,11,4,9,1,8,6,0
gabriel gudmundsson,lille,Ligue-1,2024-2025,15,15,6,0.639,23,25,17,19,7,12,41,3
axel gueguin,montpellier,Ligue-1,2024-2025,0,1,0,1.0,1,1,0,0,0,0,0,0
evann guessand,nice,Ligue-1,2024-2025,12,15,17,0.429,6,29,15,27,3,24,16,0
bahereba guirassy,nantes,Ligue-1,2024-2025,6,3,3,0.5379999999999999,7,8,1,10,0,10,4,0
massadio haidara,brest,Ligue-1,2024-2025,16,9,2,0.4479999999999999,13,16,26,18,2,16,73,0
achraf hakimi,paris sg,Ligue-1,2024-2025,18,20,10,0.491,27,36,31,25,2,23,18,3
florent hanin,angers,Ligue-1,2024-2025,45,17,7,0.5489999999999999,39,48,47,31,10,21,99,2
amine harit,marseille,Ligue-1,2024-2025,0,6,2,0.5,1,7,3,6,0,6,1,1
hans hateboer,rennes,Ligue-1,2024-2025,14,12,5,0.5,18,16,29,19,6,13,64,2
kjetil haug,toulouse,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,3,0
luis henrique,marseille,Ligue-1,2024-2025,7,6,3,0.9,9,9,10,15,2,13,30,0
lucas hernandez,paris sg,Ligue-1,2024-2025,13,9,2,0.609,14,18,7,12,5,7,37,2
kijana hoever,auxerre,Ligue-1,2024-2025,26,16,9,0.556,30,38,21,33,3,30,70,1
cedric hountondji,angers,Ligue-1,2024-2025,4,2,0,0.429,3,4,4,3,3,0,14,0
ilyes housni,le havre,Ligue-1,2024-2025,2,3,2,0.5,2,5,1,2,0,2,2,0
pierre hjbjerg,marseille,Ligue-1,2024-2025,25,32,7,0.536,37,45,42,28,4,24,33,2
hafiz ibrahim,reims,Ligue-1,2024-2025,0,1,2,0.0,0,2,2,4,2,2,6,0
george ilenikhena,monaco,Ligue-1,2024-2025,0,3,1,0.5,1,2,2,0,0,0,0,0
rares ilie,nice,Ligue-1,2024-2025,1,0,0,1.0,1,1,0,0,0,0,0,0
ismaily,lille,Ligue-1,2024-2025,17,12,4,0.654,17,17,13,15,1,14,49,0
yanis issoufou,montpellier,Ligue-1,2024-2025,4,1,1,0.6,3,4,0,1,0,1,1,0
junya ito,reims,Ligue-1,2024-2025,19,16,10,0.283,17,30,13,33,3,30,15,2
jeremy jacquet,rennes,Ligue-1,2024-2025,11,8,7,0.636,14,17,27,9,3,6,45,1
ismail jakobs,monaco,Ligue-1,2024-2025,3,0,2,0.6,3,5,2,0,0,0,6,0
jordan james,rennes,Ligue-1,2024-2025,8,18,4,0.5329999999999999,16,19,14,14,1,13,17,1
malcolm jeng,reims,Ligue-1,2024-2025,0,0,0,,0,0,3,1,0,1,10,0
john joe,reims,Ligue-1,2024-2025,11,10,3,0.368,7,15,6,11,2,9,9,0
karljohan johnsson,strasbourg,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,3,0
paul joly,auxerre,Ligue-1,2024-2025,30,17,2,0.6,27,32,25,19,1,18,32,5
jota,rennes,Ligue-1,2024-2025,2,3,0,0.5710000000000001,4,2,3,1,0,1,2,0
antoine joujou,le havre,Ligue-1,2024-2025,10,4,2,0.6,9,11,9,15,3,12,19,0
jubal,auxerre,Ligue-1,2024-2025,46,13,1,0.7,28,39,25,61,36,25,201,1
hamed junior traore,auxerre,Ligue-1,2024-2025,11,17,13,0.296,16,20,8,14,0,14,11,0
yaya kader fofana,reims,Ligue-1,2024-2025,8,5,4,0.3329999999999999,4,11,3,11,2,9,2,0
tino kadewere,nantes,Ligue-1,2024-2025,5,3,6,0.462,6,8,6,3,0,3,8,0
arnaud kalimuendo,rennes,Ligue-1,2024-2025,6,9,4,0.467,7,12,4,9,2,7,16,1
justinnoel kalumba,angers,Ligue-1,2024-2025,0,0,0,,0,0,1,0,0,0,1,0
warren kamanzi,toulouse,Ligue-1,2024-2025,12,12,5,0.5,14,13,9,7,3,4,25,0
glen kamara,rennes,Ligue-1,2024-2025,10,11,2,0.647,11,11,7,7,0,7,7,0
noham kamara,paris sg,Ligue-1,2024-2025,0,1,0,,0,1,1,1,1,0,1,0
nordine kandil,strasbourg,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
lee kangin,paris sg,Ligue-1,2024-2025,7,11,7,0.5429999999999999,19,17,3,11,1,10,3,1
yassine kechta,le havre,Ligue-1,2024-2025,32,21,7,0.423,33,36,26,25,2,23,32,2
thilo kehrer,monaco,Ligue-1,2024-2025,26,11,0,0.579,22,23,36,18,10,8,113,1
reda khadra,reims,Ligue-1,2024-2025,1,0,0,0.0,0,1,0,0,0,0,1,0
wahbi khazri,montpellier,Ligue-1,2024-2025,5,16,4,0.381,8,18,5,13,1,12,7,0
abdukodir khusanov,lens,Ligue-1,2024-2025,9,5,1,0.636,7,11,26,17,11,6,57,0
presnel kimpembe,paris sg,Ligue-1,2024-2025,1,0,0,,0,0,0,2,2,0,1,0
joshua king,toulouse,Ligue-1,2024-2025,4,4,3,0.417,5,11,6,10,3,7,19,0
cedric kipre,reims,Ligue-1,2024-2025,30,11,1,0.7440000000000001,29,30,32,42,27,15,162,2
herve koffi,lens,Ligue-1,2024-2025,1,0,0,1.0,1,1,0,0,0,0,5,0
philipp kohn,monaco,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,11,2
koka,le havre,Ligue-1,2024-2025,1,3,0,0.0,0,1,4,3,0,3,6,1
randal kolo muani,paris sg,Ligue-1,2024-2025,1,1,2,0.0,0,4,0,1,0,1,5,0
geoffrey kondogbia,marseille,Ligue-1,2024-2025,31,26,3,0.794,27,38,22,23,6,17,64,4
abdoul kone,reims,Ligue-1,2024-2025,4,1,0,0.6,3,3,1,2,1,1,5,0
amadou kone,reims,Ligue-1,2024-2025,32,16,1,0.629,22,32,19,18,4,14,38,2
ismael kone,marseille,Ligue-1,2024-2025,3,3,2,0.75,3,4,4,4,1,3,2,1
ismael kone,rennes,Ligue-1,2024-2025,4,4,1,0.7140000000000001,5,6,4,9,2,7,5,0
emmanuel koum mbondo,marseille,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
boubakar kouyate,montpellier,Ligue-1,2024-2025,16,6,0,0.579,11,17,12,17,11,6,54,0
goduine koyalipou,lens,Ligue-1,2024-2025,0,3,0,1.0,1,2,1,4,0,4,8,0
sael kumbedi,lyon,Ligue-1,2024-2025,11,13,4,0.7,14,14,8,11,3,8,32,1
daler kuzyaev,le havre,Ligue-1,2024-2025,7,4,2,0.222,2,8,9,7,4,3,8,0
khvicha kvaratskhelia,paris sg,Ligue-1,2024-2025,4,12,3,0.565,13,13,2,7,0,7,4,0
remy labeau lascary,lens,Ligue-1,2024-2025,7,6,3,0.455,5,10,1,5,0,5,7,0
gaetan laborde,nice,Ligue-1,2024-2025,9,8,2,0.409,9,13,6,16,4,12,20,0
alexandre lacazette,lyon,Ligue-1,2024-2025,3,7,3,0.313,5,6,8,13,3,10,7,0
younes lachaab,lille,Ligue-1,2024-2025,0,0,1,1.0,1,1,1,0,0,0,0,0
alban lafont,nantes,Ligue-1,2024-2025,1,0,0,1.0,1,1,0,2,0,2,8,1
kenny lala,brest,Ligue-1,2024-2025,36,23,7,0.667,38,42,25,25,9,16,75,2
mohamed lamine bayo,lille,Ligue-1,2024-2025,0,0,1,1.0,1,1,0,0,0,0,4,0
gautier larsonneur,saintetienne,Ligue-1,2024-2025,1,0,0,0.0,0,0,0,1,0,1,25,1
julien le cardinal,brest,Ligue-1,2024-2025,16,8,3,0.688,11,15,33,18,14,4,75,0
jeremy le douaron,brest,Ligue-1,2024-2025,0,0,1,0.0,0,0,0,1,0,1,0,0
benjamin lecomte,montpellier,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,18,2
pierre leesmelou,brest,Ligue-1,2024-2025,20,19,9,0.4629999999999999,25,33,12,19,3,16,23,0
jordan lefort,angers,Ligue-1,2024-2025,42,9,1,0.682,30,30,32,56,37,19,206,3
felix lemarechal,strasbourg,Ligue-1,2024-2025,13,17,5,0.483,14,24,14,35,4,31,19,0
donovan leon,auxerre,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,2,0,2,26,1
esteban lepaul,angers,Ligue-1,2024-2025,2,6,3,0.25,4,6,4,15,2,13,10,0
johann lepenant,nantes,Ligue-1,2024-2025,30,27,11,0.451,32,33,18,35,3,32,25,0
louis leroux,nantes,Ligue-1,2024-2025,10,12,3,0.727,16,18,8,22,2,20,19,1
pol lirola,marseille,Ligue-1,2024-2025,5,8,0,0.385,5,9,4,7,2,5,12,0
gautier lloris,le havre,Ligue-1,2024-2025,52,16,0,0.7170000000000001,38,43,34,33,21,12,192,0
bradley locko,brest,Ligue-1,2024-2025,1,1,0,1.0,1,2,1,3,2,1,3,0
elysee logbo,le havre,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
anthony lopes,nantes,Ligue-1,2024-2025,1,0,0,1.0,1,0,1,0,0,0,7,1
jordan lotomba,nice,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
tom louchet,nice,Ligue-1,2024-2025,17,5,5,0.7390000000000001,17,17,18,12,4,8,20,0
milos lukovic,strasbourg,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
othmane maamma,montpellier,Ligue-1,2024-2025,2,1,0,0.25,1,1,1,4,0,4,2,1
deiver machado,lens,Ligue-1,2024-2025,14,14,8,0.5670000000000001,17,26,16,20,4,16,34,2
lanroy machine,angers,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
yvann macon,saintetienne,Ligue-1,2024-2025,9,7,3,0.476,10,11,2,14,4,10,10,1
eros maddy,auxerre,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
soungoutou magassa,monaco,Ligue-1,2024-2025,14,27,6,0.5429999999999999,25,25,21,16,3,13,19,1
hugo magnetti,brest,Ligue-1,2024-2025,21,27,4,0.451,23,32,18,20,3,17,37,0
frank magri,toulouse,Ligue-1,2024-2025,1,6,1,0.375,3,2,4,16,2,14,11,0
ainsley maitlandniles,lyon,Ligue-1,2024-2025,30,26,15,0.632,48,44,25,28,4,24,61,6
radosaw majecki,monaco,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,8,1
hamidou makalou,brest,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
nikola maksimovic,montpellier,Ligue-1,2024-2025,6,3,0,0.857,6,5,6,5,4,1,30,1
aaron malouda,lille,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
hianga mananga mbock,brest,Ligue-1,2024-2025,0,0,0,,0,0,1,0,0,0,0,0
steve mandanda,rennes,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,6,2
aissa mandi,lille,Ligue-1,2024-2025,12,15,4,0.727,16,17,15,23,11,12,54,0
orel mangala,lyon,Ligue-1,2024-2025,0,0,1,0.0,0,0,0,2,0,2,1,0
sekou mara,strasbourg,Ligue-1,2024-2025,0,5,4,0.3329999999999999,3,6,3,11,0,11,3,0
marquinhos,paris sg,Ligue-1,2024-2025,8,16,6,0.758,25,19,11,27,15,12,64,0
ange martial tia,reims,Ligue-1,2024-2025,1,2,1,0.3329999999999999,2,3,2,3,0,3,4,0
jonas martin,brest,Ligue-1,2024-2025,10,2,1,0.545,6,7,8,4,1,3,12,1
hannoah massengo,auxerre,Ligue-1,2024-2025,5,8,4,0.667,8,11,17,12,4,8,10,2
clinton mata,lyon,Ligue-1,2024-2025,23,14,4,0.778,28,29,46,26,17,9,72,3
eliot matazo,monaco,Ligue-1,2024-2025,0,3,0,,0,2,1,0,0,0,2,0
nemanja matic,lyon,Ligue-1,2024-2025,15,21,6,0.561,23,29,18,21,9,12,31,1
rudy matondo,auxerre,Ligue-1,2024-2025,1,0,0,0.0,0,1,0,0,0,0,2,0
azor matusiwa,rennes,Ligue-1,2024-2025,32,30,2,0.7440000000000001,32,39,34,29,10,19,52,0
neal maupay,marseille,Ligue-1,2024-2025,1,6,2,0.5,3,4,2,5,0,5,0,0
christian mawissa,monaco,Ligue-1,2024-2025,27,13,2,0.591,26,29,26,25,6,19,48,1
senny mayulu,paris sg,Ligue-1,2024-2025,8,14,3,0.5710000000000001,8,16,5,8,3,5,12,0
ethan mbappe,lille,Ligue-1,2024-2025,3,2,1,0.0,0,2,1,6,0,6,0,0
ibrahim mbaye,paris sg,Ligue-1,2024-2025,1,2,1,0.375,3,2,2,2,0,2,2,0
mark mckenzie,toulouse,Ligue-1,2024-2025,31,20,1,0.733,33,31,22,31,18,13,141,1
facundo medina,lens,Ligue-1,2024-2025,22,18,4,0.5710000000000001,24,29,32,30,10,20,70,0
henrik meister,rennes,Ligue-1,2024-2025,0,2,0,,0,0,1,4,0,4,0,0
bamo meite,montpellier,Ligue-1,2024-2025,2,1,2,0.5,1,3,4,3,3,0,14,3
bamo meite,marseille,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
mohamed meite,rennes,Ligue-1,2024-2025,0,2,0,1.0,1,0,0,1,0,1,5,0
farid el melali,angers,Ligue-1,2024-2025,15,6,7,0.371,13,16,16,19,1,18,12,1
nuno mendes,paris sg,Ligue-1,2024-2025,15,12,3,0.59,23,19,18,25,8,17,37,2
antoine mendy,nice,Ligue-1,2024-2025,16,14,0,0.655,19,21,8,9,5,4,29,1
nampalys mendy,lens,Ligue-1,2024-2025,4,7,4,0.429,6,8,9,8,2,6,8,0
gideon mensah,auxerre,Ligue-1,2024-2025,37,21,10,0.5,33,45,50,27,4,23,83,0
quentin merlin,marseille,Ligue-1,2024-2025,12,5,5,0.563,9,17,14,20,4,16,17,1
rafik messali,toulouse,Ligue-1,2024-2025,6,6,3,0.875,7,8,10,9,1,8,12,0
thomas meunier,lille,Ligue-1,2024-2025,32,15,6,0.6729999999999999,33,38,34,21,8,13,64,0
lucas michal,monaco,Ligue-1,2024-2025,3,2,0,0.5,2,3,1,2,0,2,2,0
georges mikautadze,lyon,Ligue-1,2024-2025,1,3,3,0.3329999999999999,3,6,4,11,0,11,6,0
igor miladinovic,saintetienne,Ligue-1,2024-2025,0,0,0,,0,0,1,0,0,0,1,0
takumi minamino,monaco,Ligue-1,2024-2025,7,14,12,0.357,15,19,10,26,1,25,20,0
lucas mincarelli,montpellier,Ligue-1,2024-2025,6,9,2,0.462,6,10,9,8,5,3,27,0
terem moffi,nice,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
mostafa mohamed,nantes,Ligue-1,2024-2025,6,8,4,0.3329999999999999,4,9,10,10,2,8,27,0
florent mollet,nantes,Ligue-1,2024-2025,1,1,0,1.0,1,2,1,2,0,2,4,0
diego moreira,strasbourg,Ligue-1,2024-2025,17,19,8,0.48,24,28,35,23,4,19,65,0
gabriel moscardo,reims,Ligue-1,2024-2025,2,1,0,0.3329999999999999,1,1,0,3,1,2,1,0
yael mouanga,montpellier,Ligue-1,2024-2025,9,3,2,0.778,7,8,10,16,8,8,50,0
aimen moueffek,saintetienne,Ligue-1,2024-2025,3,11,6,0.435,10,12,5,20,7,13,26,1
youssoufa moukoko,nice,Ligue-1,2024-2025,2,1,0,0.5,1,2,0,2,0,2,0,0
louis mouton,saintetienne,Ligue-1,2024-2025,14,25,10,0.595,22,25,10,17,3,14,19,0
ngalayel mukau,lille,Ligue-1,2024-2025,9,22,2,0.586,17,18,15,14,0,14,22,0
marshall munetsi,reims,Ligue-1,2024-2025,22,9,5,0.579,22,18,17,27,3,24,35,0
almoatasem al musrati,monaco,Ligue-1,2024-2025,5,8,1,0.636,7,11,5,3,1,2,9,0
junior mwanga,le havre,Ligue-1,2024-2025,10,13,3,0.579,11,16,8,10,3,7,18,2
junior mwanga,strasbourg,Ligue-1,2024-2025,9,7,1,0.556,5,9,2,2,0,2,2,0
loic ngatta,auxerre,Ligue-1,2024-2025,0,1,0,0.5,1,1,0,1,0,1,1,0
djylian nguessan,saintetienne,Ligue-1,2024-2025,5,1,0,0.4,2,4,0,1,0,1,1,0
mickael nade,saintetienne,Ligue-1,2024-2025,40,19,0,0.778,28,43,33,37,19,18,132,8
bilal nadir,marseille,Ligue-1,2024-2025,4,6,0,0.667,4,3,4,6,1,5,7,0
mahamadou nagida,rennes,Ligue-1,2024-2025,4,3,1,0.8,4,6,9,3,0,3,6,0
keito nakamura,reims,Ligue-1,2024-2025,7,10,7,0.355,11,16,13,21,1,20,19,0
sebastian nanasi,strasbourg,Ligue-1,2024-2025,6,12,2,0.364,8,13,7,24,3,21,18,0
yael nandjou,nice,Ligue-1,2024-2025,2,1,1,0.5,4,1,4,4,1,3,7,0
youssouf ndayishimiye,nice,Ligue-1,2024-2025,25,14,1,0.593,16,21,21,35,19,16,117,4
junior ndiaye,montpellier,Ligue-1,2024-2025,2,1,0,0.25,1,2,0,2,1,1,2,0
rassoul ndiaye,le havre,Ligue-1,2024-2025,19,12,4,0.44,11,25,12,15,4,11,24,0
wilfried ndollo,montpellier,Ligue-1,2024-2025,4,1,1,0.5,4,5,7,9,1,8,11,0
tanguy ndombele,nice,Ligue-1,2024-2025,10,21,4,0.6,12,23,14,9,0,9,9,0
loic nego,le havre,Ligue-1,2024-2025,37,16,5,0.6409999999999999,41,35,29,17,3,14,82,0
joao neves,paris sg,Ligue-1,2024-2025,20,26,17,0.6,27,31,23,29,9,20,22,1
mikayil ngor faye,rennes,Ligue-1,2024-2025,10,3,2,0.778,7,12,12,9,4,5,30,0
steve ngoura,le havre,Ligue-1,2024-2025,1,1,2,1.0,3,2,0,2,1,1,2,0
bernard nguene,nice,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
moussa niakhate,lyon,Ligue-1,2024-2025,37,8,2,0.75,24,27,25,26,17,9,143,3
abdoulaye niakhate ndiaye,brest,Ligue-1,2024-2025,36,12,1,0.6759999999999999,25,33,11,29,17,12,144,3
ibrahima niane,angers,Ligue-1,2024-2025,3,2,2,1.0,3,3,2,6,1,5,6,2
rasmus nicolaisen,toulouse,Ligue-1,2024-2025,4,2,0,0.6,3,3,10,10,5,5,25,0
arnaud nordin,montpellier,Ligue-1,2024-2025,6,16,2,0.524,11,15,5,12,0,12,7,0
plamedi nsingi,nantes,Ligue-1,2024-2025,1,0,0,0.0,0,0,0,0,0,0,0,0
ernest nuamah,lyon,Ligue-1,2024-2025,15,4,2,0.444,12,11,8,9,1,8,8,1
rabby nzingoula,montpellier,Ligue-1,2024-2025,26,31,7,0.466,27,42,29,27,5,22,23,0
mbala nzola,lens,Ligue-1,2024-2025,0,1,4,0.3329999999999999,3,4,5,9,1,8,7,0
marwann nzuzi,saintetienne,Ligue-1,2024-2025,1,0,1,0.5,1,2,2,0,0,0,6,0
hamzat ojediran,lens,Ligue-1,2024-2025,12,13,3,0.368,7,15,10,10,2,8,7,0
joseph okumu,reims,Ligue-1,2024-2025,21,9,0,0.625,15,15,25,33,21,12,137,2
kazeem olaigbe,rennes,Ligue-1,2024-2025,3,3,0,0.5,3,4,0,3,1,2,0,0
ben old,saintetienne,Ligue-1,2024-2025,3,3,1,0.273,3,5,2,8,1,7,2,0
warmed omari,lyon,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,1,0
becir omeragic,montpellier,Ligue-1,2024-2025,19,12,1,0.762,16,16,13,32,21,11,78,0
andrew omobamidele,strasbourg,Ligue-1,2024-2025,4,3,0,0.4,2,4,8,12,8,4,41,0
ado onaiwu,auxerre,Ligue-1,2024-2025,2,6,3,0.286,4,7,3,12,0,12,12,0
christopher operi,le havre,Ligue-1,2024-2025,6,2,5,0.583,7,9,14,20,6,14,30,0
fredrik oppegard,auxerre,Ligue-1,2024-2025,4,1,1,0.429,3,4,2,2,1,1,12,1
victor orakpo,nice,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
ike orazi,reims,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
gift orban,lyon,Ligue-1,2024-2025,0,0,0,0.0,0,0,0,0,0,0,0,0
gabriel osho,auxerre,Ligue-1,2024-2025,17,3,3,0.65,13,15,12,32,19,13,87,0
jibril othman,saintetienne,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
guimissongui ouattara,strasbourg,Ligue-1,2024-2025,3,1,2,0.6,3,4,9,10,0,10,12,2
kassoum ouattara,monaco,Ligue-1,2024-2025,5,4,0,0.286,4,7,5,6,0,6,2,1
zinedine ould khaled,angers,Ligue-1,2024-2025,5,3,1,0.154,2,7,2,6,1,5,12,0
beres owusu,saintetienne,Ligue-1,2024-2025,1,1,0,1.0,2,2,0,2,2,0,5,0
elisha owusu,auxerre,Ligue-1,2024-2025,29,39,5,0.6459999999999999,31,41,42,33,9,24,35,1
willian pacho,paris sg,Ligue-1,2024-2025,34,22,0,0.7190000000000001,23,32,40,35,22,13,91,1
nicolas pallois,nantes,Ligue-1,2024-2025,44,13,4,0.5870000000000001,37,27,28,48,18,30,164,3
nicolas pays,montpellier,Ligue-1,2024-2025,3,4,6,0.5,4,6,4,1,0,1,2,0
kevin pedro,saintetienne,Ligue-1,2024-2025,2,1,0,1.0,3,0,2,1,0,1,1,0
jordan pefok,reims,Ligue-1,2024-2025,0,3,0,0.667,2,2,2,3,1,2,5,0
theo pellenard,auxerre,Ligue-1,2024-2025,2,1,0,0.3329999999999999,1,2,0,1,0,1,3,0
timothee pembele,le havre,Ligue-1,2024-2025,17,9,4,0.609,14,22,11,16,5,11,42,0
faris pemi moumbagna,marseille,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
oscar perea,strasbourg,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
mathias pereira lage,brest,Ligue-1,2024-2025,16,13,8,0.462,18,24,20,17,2,15,20,2
lucas perri,lyon,Ligue-1,2024-2025,1,0,0,0.0,0,1,0,1,0,1,22,1
gaetan perrin,auxerre,Ligue-1,2024-2025,22,12,15,0.4379999999999999,21,26,12,10,0,10,4,1
prosper peter,angers,Ligue-1,2024-2025,0,2,0,,0,1,0,0,0,0,0,0
leo petrot,saintetienne,Ligue-1,2024-2025,38,19,5,0.667,34,39,42,50,27,23,103,1
ore petrovic,strasbourg,Ligue-1,2024-2025,1,0,0,,0,1,0,0,0,0,24,1
tom pouilly,lens,Ligue-1,2024-2025,5,1,3,0.5,5,6,4,5,1,4,11,0
adrien rabiot,marseille,Ligue-1,2024-2025,17,21,11,0.594,19,31,21,21,2,19,32,0
goncalo ramos,paris sg,Ligue-1,2024-2025,5,5,1,0.5,3,6,0,5,1,4,5,0
lilian raolisoa,angers,Ligue-1,2024-2025,24,13,4,0.447,17,24,15,11,2,9,45,0
rayan raveloson,auxerre,Ligue-1,2024-2025,2,4,0,0.3329999999999999,5,5,5,8,7,1,22,0
guillaume restes,toulouse,Ligue-1,2024-2025,2,0,0,0.667,2,1,1,0,0,0,16,1
alexsandro ribeiro,lille,Ligue-1,2024-2025,18,13,1,0.667,20,19,27,23,13,10,143,3
alejandro rodriguez,lyon,Ligue-1,2024-2025,0,0,0,,0,0,0,0,0,0,0,0
valentin rongier,marseille,Ligue-1,2024-2025,14,31,5,0.628,27,28,33,30,9,21,28,5
pablo rosario,nice,Ligue-1,2024-2025,6,19,5,0.55,11,20,31,19,11,8,43,2
anthony rouault,rennes,Ligue-1,2024-2025,10,2,0,1.0,4,8,8,13,11,2,65,0
jon rowe,marseille,Ligue-1,2024-2025,5,4,6,0.429,6,11,2,4,1,3,4,0
fabian ruiz pena,paris sg,Ligue-1,2024-2025,13,15,9,0.447,21,24,16,25,3,22,27,1
geronimo rulli,marseille,Ligue-1,2024-2025,4,0,0,0.5,4,3,1,1,0,1,25,3
mathew ryan,lens,Ligue-1,2024-2025,1,0,0,0.5,1,0,1,0,0,0,2,2
emmanuel sabbi,le havre,Ligue-1,2024-2025,7,4,3,0.625,5,7,3,2,0,2,4,0
falaye sacko,montpellier,Ligue-1,2024-2025,9,4,1,0.474,9,8,13,17,7,10,21,0
matvei safonov,paris sg,Ligue-1,2024-2025,0,0,0,,0,0,1,1,0,1,3,0
