Player,Squad,Liga,Season,Born,MP,Starts,Min,Gls,Ast,YellowC,RedC,PrgC,PrgP,PrgR
devyne rensch,Roma,Serie-A,2024-2025,2003.0,14,5,469,0,1,0,0,2,14,25
mateo retegui,Atalanta,Serie-A,2024-2025,1999.0,36,32,2383,25,8,3,0,21,46,199
samuele ricci,Torino,Serie-A,2024-2025,2001.0,34,34,2825,1,1,8,1,43,116,30
amir richardson,Fiorentina,Serie-A,2024-2025,2002.0,27,10,1099,1,1,6,0,19,47,31
sergi roberto,Como,Serie-A,2024-2025,1992.0,13,8,696,0,1,4,0,10,36,19
alessio romagnoli,Lazio,Serie-A,2024-2025,1995.0,32,31,2672,2,0,4,2,8,90,4
marten de roon,Atalanta,Serie-A,2024-2025,1991.0,36,34,3058,4,4,5,0,37,242,32
jonas rouhi,Juventus,Serie-A,2024-2025,2004.0,5,1,210,0,0,0,0,1,9,7
nicolo rovella,Lazio,Serie-A,2024-2025,2001.0,33,31,2718,0,3,13,0,45,159,42
amir rrahmani,Napoli,Serie-A,2024-2025,1994.0,38,38,3406,1,3,2,0,30,188,2
tommaso rubino,Fiorentina,Serie-A,2024-2025,2006.0,1,0,8,0,0,0,0,0,1,0
matteo ruggeri,Atalanta,Serie-A,2024-2025,2002.0,30,19,1751,0,3,2,0,60,114,104
stefano sabelli,Genoa,Serie-A,2024-2025,1993.0,34,23,2058,0,2,3,0,36,88,43
alexis saelemaekers,Roma,Serie-A,2024-2025,1999.0,22,17,1389,7,3,4,0,39,53,136
alexis saelemaekers,Milan,Serie-A,2024-2025,1999.0,1,1,90,0,0,0,0,7,4,13
richie sagrado,Venezia,Serie-A,2024-2025,2004.0,3,3,140,0,0,1,0,0,2,5
marco sala,Como,Serie-A,2024-2025,1999.0,8,3,261,0,0,3,0,10,16,16
marco sala,Lecce,Serie-A,2024-2025,1999.0,2,0,72,0,0,0,0,5,6,9
anass salaheddine,Roma,Serie-A,2024-2025,2002.0,3,2,152,0,1,0,0,8,2,15
lazar samardzic,Atalanta,Serie-A,2024-2025,2002.0,31,7,1169,2,1,3,0,54,92,99
junior sambia,Empoli,Serie-A,2024-2025,1996.0,17,2,387,0,0,0,0,5,21,20
antonio sanabria,Torino,Serie-A,2024-2025,1996.0,26,16,1318,2,1,2,0,6,18,54
alexis sanchez,Udinese,Serie-A,2024-2025,1988.0,13,6,437,0,0,0,0,2,19,19
nicola sansone,Lecce,Serie-A,2024-2025,1991.0,5,0,65,0,0,1,0,0,1,5
amin sarr,Hellas Verona,Serie-A,2024-2025,2001.0,32,25,1907,4,1,1,0,31,41,103
razvan sava,Udinese,Serie-A,2024-2025,2002.0,12,12,1080,0,0,1,0,0,0,0
nicolo savona,Juventus,Serie-A,2024-2025,2003.0,28,19,1724,2,1,5,0,35,59,44
saba sazonov,Torino,Serie-A,2024-2025,2002.0,1,0,3,0,0,0,0,0,0,0
giorgio scalvini,Atalanta,Serie-A,2024-2025,2003.0,6,4,272,0,0,2,0,5,20,7
gianluca scamacca,Atalanta,Serie-A,2024-2025,1999.0,1,0,6,0,0,0,0,0,0,0
joel schingtienne,Venezia,Serie-A,2024-2025,2002.0,16,12,1122,0,0,2,0,5,28,4
simone scuffet,Cagliari,Serie-A,2024-2025,1996.0,13,13,1170,0,0,0,0,0,0,0
simone scuffet,Napoli,Serie-A,2024-2025,1996.0,1,1,90,0,0,0,0,0,0,0
jacopo seghetti,Empoli,Serie-A,2024-2025,2005.0,1,1,90,0,0,0,0,0,0,0
stefano sensi,Monza,Serie-A,2024-2025,1995.0,12,2,274,1,0,0,0,4,38,8
suat serdar,Hellas Verona,Serie-A,2024-2025,1997.0,22,16,1376,2,1,4,1,18,56,35
stephan el shaarawy,Roma,Serie-A,2024-2025,1992.0,31,12,1098,3,4,2,0,42,49,77
alen sherri,Cagliari,Serie-A,2024-2025,1997.0,7,7,621,0,0,0,0,0,0,0
eldor shomurodov,Roma,Serie-A,2024-2025,1995.0,27,11,1097,4,4,1,0,19,21,62
benjamin siegrist,Genoa,Serie-A,2024-2025,1992.0,2,2,152,0,0,0,0,0,0,0
marco silvestri,Empoli,Serie-A,2024-2025,1991.0,5,5,450,0,0,0,0,0,0,0
giovanni simeone,Napoli,Serie-A,2024-2025,1995.0,30,1,419,1,1,1,0,11,7,30
ukasz skorupski,Bologna,Serie-A,2024-2025,1991.0,27,27,2364,0,0,1,0,0,0,0
ivan smolcic,Como,Serie-A,2024-2025,2000.0,9,7,630,0,0,2,0,3,23,9
simon sohm,Parma,Serie-A,2024-2025,2001.0,37,36,2989,4,0,6,0,69,140,67
ola solbakken,Empoli,Serie-A,2024-2025,1998.0,21,8,760,0,0,2,0,18,20,32
oumar solet,Udinese,Serie-A,2024-2025,2000.0,19,19,1672,1,2,3,1,20,65,6
daniele sommariva,Genoa,Serie-A,2024-2025,1997.0,1,0,28,0,0,0,0,0,0,0
yann sommer,Inter,Serie-A,2024-2025,1988.0,33,33,2970,0,0,0,0,0,1,0
borna sosa,Torino,Serie-A,2024-2025,1998.0,19,14,1181,0,0,0,0,13,51,49
riccardo sottil,Fiorentina,Serie-A,2024-2025,1999.0,18,8,833,1,1,1,0,71,18,100
riccardo sottil,Milan,Serie-A,2024-2025,1999.0,6,1,123,0,0,0,0,11,3,14
matias soule,Roma,Serie-A,2024-2025,2003.0,27,22,1781,5,5,3,0,84,89,191
leonardo spinazzola,Napoli,Serie-A,2024-2025,1993.0,27,17,1517,1,1,1,0,83,88,81
marco sportiello,Milan,Serie-A,2024-2025,1992.0,2,1,126,0,0,0,0,0,0,0
filip stankovic,Venezia,Serie-A,2024-2025,2002.0,16,16,1367,0,0,1,0,0,0,0
petar stojanovic,Empoli,Serie-A,2024-2025,1995.0,1,0,3,0,0,0,0,0,0,0
gabriel strefezza,Como,Serie-A,2024-2025,1997.0,37,32,2619,6,4,5,0,80,106,190
ibrahim sulemana,Atalanta,Serie-A,2024-2025,2003.0,9,3,283,2,0,1,0,2,12,2
tomas suslov,Hellas Verona,Serie-A,2024-2025,2002.0,31,27,2080,0,1,7,1,39,82,77
zion suzuki,Parma,Serie-A,2024-2025,2002.0,37,37,3314,0,0,2,1,0,0,0
marin sverko,Venezia,Serie-A,2024-2025,1998.0,16,12,1117,1,0,3,0,8,38,1
mile svilar,Roma,Serie-A,2024-2025,1999.0,38,38,3420,0,0,1,0,0,2,0
michael svoboda,Venezia,Serie-A,2024-2025,1998.0,16,15,1314,1,0,1,0,13,43,5
adrien tameze,Torino,Serie-A,2024-2025,1994.0,20,9,649,0,0,3,0,16,23,21
mehdi taremi,Inter,Serie-A,2024-2025,1992.0,26,7,816,1,2,1,0,10,25,47
nuno tavares,Lazio,Serie-A,2024-2025,2000.0,23,22,1686,0,8,4,1,98,111,100
loum tchaouna,Lazio,Serie-A,2024-2025,2003.0,24,6,660,1,0,4,1,22,20,66
jackson tchatchoua,Hellas Verona,Serie-A,2024-2025,2001.0,36,36,3167,2,3,7,1,88,72,163
casper tengstedt,Hellas Verona,Serie-A,2024-2025,2000.0,25,20,1517,6,1,2,0,29,29,85
filippo terracciano,Milan,Serie-A,2024-2025,2003.0,13,6,539,0,0,3,0,5,14,9
pietro terracciano,Fiorentina,Serie-A,2024-2025,1990.0,3,3,270,0,0,0,0,0,0,0
florian thauvin,Udinese,Serie-A,2024-2025,1993.0,25,24,1956,8,3,0,0,92,90,148
malick thiaw,Milan,Serie-A,2024-2025,2001.0,22,19,1806,0,0,2,0,12,89,1
morten thorsby,Genoa,Serie-A,2024-2025,1996.0,30,22,1898,0,1,6,0,24,58,76
khephren thuram,Juventus,Serie-A,2024-2025,2001.0,35,26,2326,4,5,5,0,74,123,52
marcus thuram,Inter,Serie-A,2024-2025,1997.0,32,27,2290,14,4,1,0,62,53,170
cheikh tidiane niasse,Hellas Verona,Serie-A,2024-2025,2000.0,11,8,755,0,0,4,0,5,25,15
rafael toloi,Atalanta,Serie-A,2024-2025,1990.0,11,2,468,0,0,1,0,5,26,5
fikayo tomori,Milan,Serie-A,2024-2025,1997.0,22,19,1593,0,1,4,1,8,63,3
luka topalovic,Inter,Serie-A,2024-2025,2006.0,1,0,11,0,0,0,0,0,0,1
lorenzo tosto,Empoli,Serie-A,2024-2025,2006.0,1,0,1,0,0,0,0,0,0,0
souleymane toure,Udinese,Serie-A,2024-2025,2003.0,12,11,733,1,0,2,2,6,26,3
stefano turati,Monza,Serie-A,2024-2025,2001.0,30,30,2676,0,0,1,0,0,0,0
kacper urbanski,Bologna,Serie-A,2024-2025,2004.0,7,1,247,1,0,2,0,5,15,19
kacper urbanski,Monza,Serie-A,2024-2025,2004.0,8,6,500,0,0,1,0,10,41,14
lautaro valenti,Parma,Serie-A,2024-2025,1999.0,20,18,1556,1,0,6,1,3,28,3
nicolas valentini,Hellas Verona,Serie-A,2024-2025,2001.0,14,13,1129,0,0,5,1,4,42,1
emanuele valeri,Parma,Serie-A,2024-2025,1998.0,35,34,2873,2,6,1,0,79,93,109
alex valle,Como,Serie-A,2024-2025,2004.0,15,12,1030,0,0,2,0,19,44,30
mattia valoti,Monza,Serie-A,2024-2025,1993.0,5,0,40,0,0,1,0,0,0,0
ignace van der brempt,Como,Serie-A,2024-2025,2002.0,20,14,1257,0,1,3,0,19,42,34
devis vasquez,Empoli,Serie-A,2024-2025,1998.0,32,32,2880,0,0,2,0,0,0,0
johan vasquez,Genoa,Serie-A,2024-2025,1998.0,36,34,3041,3,0,9,0,37,96,12
matias vecino,Lazio,Serie-A,2024-2025,1991.0,20,7,877,2,3,7,0,4,29,14
danilo veiga,Lecce,Serie-A,2024-2025,2002.0,13,2,374,0,0,0,0,10,10,13
renato veiga,Juventus,Serie-A,2024-2025,2003.0,13,12,1093,0,1,2,0,9,40,0
lorenzo venturino,Genoa,Serie-A,2024-2025,2006.0,6,1,167,2,0,0,0,5,7,10
simone verdi,Como,Serie-A,2024-2025,1992.0,9,0,115,0,0,1,0,3,5,13
samuele vignato,Monza,Serie-A,2024-2025,2004.0,17,3,470,0,0,0,0,5,17,30
nicolas viola,Cagliari,Serie-A,2024-2025,1989.0,27,18,1267,3,1,2,0,21,46,70
mattia viti,Empoli,Serie-A,2024-2025,2002.0,30,30,2572,1,0,3,0,17,86,10
vitinha,Genoa,Serie-A,2024-2025,2000.0,25,16,1328,2,3,2,0,38,19,71
dusan vlahovic,Juventus,Serie-A,2024-2025,2000.0,29,21,1784,10,4,3,0,27,22,117
vanja vlahovic,Atalanta,Serie-A,2024-2025,2004.0,3,0,60,0,0,0,0,0,0,5
nikola vlasic,Torino,Serie-A,2024-2025,1997.0,30,23,2117,5,4,0,0,53,94,110
alessandro vogliacco,Genoa,Serie-A,2024-2025,1998.0,12,8,715,2,0,3,0,9,26,2
alessandro vogliacco,Parma,Serie-A,2024-2025,1998.0,10,10,772,0,0,2,0,2,21,0
mergim vojvoda,Torino,Serie-A,2024-2025,1995.0,17,12,1105,0,0,4,0,18,64,34
mergim vojvoda,Como,Serie-A,2024-2025,1995.0,11,8,717,1,2,2,0,16,43,40
stefan de vrij,Inter,Serie-A,2024-2025,1992.0,26,18,1726,3,0,2,0,11,76,5
kyle walker,Milan,Serie-A,2024-2025,1990.0,11,7,659,0,0,1,0,11,32,19
sebastian walukiewicz,Torino,Serie-A,2024-2025,2000.0,29,20,1661,0,0,6,0,25,80,31
sebastian walukiewicz,Empoli,Serie-A,2024-2025,2000.0,2,2,180,0,0,0,0,2,8,3
timothy weah,Juventus,Serie-A,2024-2025,2000.0,30,18,1638,5,2,4,0,45,56,120
mateusz wieteska,Cagliari,Serie-A,2024-2025,1997.0,5,1,184,0,0,1,0,1,5,0
john yeboah,Venezia,Serie-A,2024-2025,2000.0,33,11,1226,1,1,6,0,50,42,88
kenan yldz,Juventus,Serie-A,2024-2025,2005.0,35,28,2402,7,4,2,1,115,121,223
mattia zaccagni,Lazio,Serie-A,2024-2025,1995.0,34,33,2686,8,6,10,0,91,114,264
nicola zalewski,Roma,Serie-A,2024-2025,2002.0,12,4,533,0,0,0,0,31,17,54
nicola zalewski,Inter,Serie-A,2024-2025,2002.0,11,4,435,1,1,4,0,29,18,47
andrefrank zambo anguissa,Napoli,Serie-A,2024-2025,1995.0,35,32,2852,6,4,5,0,24,144,119
francesco zampano,Venezia,Serie-A,2024-2025,1993.0,24,17,1639,1,2,5,0,42,41,85
nicolo zaniolo,Fiorentina,Serie-A,2024-2025,1999.0,9,4,343,0,0,2,1,8,5,20
nicolo zaniolo,Atalanta,Serie-A,2024-2025,1999.0,14,0,356,2,2,4,0,7,13,33
alessandro zanoli,Genoa,Serie-A,2024-2025,2000.0,31,19,1711,1,0,3,0,65,27,90
duvan zapata,Torino,Serie-A,2024-2025,1991.0,7,7,587,3,0,1,0,6,7,36
gabriele zappa,Cagliari,Serie-A,2024-2025,1999.0,37,35,3060,2,0,4,0,57,146,82
davide zappacosta,Atalanta,Serie-A,2024-2025,1992.0,30,26,2067,4,2,3,0,67,107,139
oier zarraga,Udinese,Serie-A,2024-2025,1999.0,22,9,896,1,0,0,0,7,28,23
jordan zemura,Udinese,Serie-A,2024-2025,1999.0,23,13,1415,1,2,2,0,25,42,76
alessio zerbin,Venezia,Serie-A,2024-2025,1999.0,18,17,1518,1,1,4,0,53,54,70
alessio zerbin,Napoli,Serie-A,2024-2025,1999.0,2,0,2,0,0,0,0,0,0,0
kevin zeroli,Monza,Serie-A,2024-2025,2005.0,8,4,395,0,1,0,0,2,5,8
kevin zeroli,Milan,Serie-A,2024-2025,2005.0,1,0,12,0,0,0,0,1,2,3
piotr zielinski,Inter,Serie-A,2024-2025,1994.0,26,8,980,2,2,0,0,26,65,24
nadir zortea,Cagliari,Serie-A,2024-2025,1999.0,35,33,2713,6,2,2,0,69,63,144
szymon zurkowski,Empoli,Serie-A,2024-2025,1997.0,5,0,106,0,0,0,0,1,1,3
milan uric,Monza,Serie-A,2024-2025,1990.0,18,13,1270,4,1,3,0,2,21,30
milan uric,Parma,Serie-A,2024-2025,1990.0,9,3,268,1,0,1,0,0,7,6
junior adamu,Freiburg,Bundesliga,2024-2025,2001.0,25,19,1545,2,2,5,1,8,14,84
karim adeyemi,Dortmund,Bundesliga,2024-2025,2002.0,25,17,1433,7,6,4,0,68,28,153
amine adli,Leverkusen,Bundesliga,2024-2025,2000.0,20,6,766,2,0,3,0,37,24,100
oladapo afolayan,St. Pauli,Bundesliga,2024-2025,1998.0,32,17,1639,3,1,3,0,53,32,108
felix agu,Werder Bremen,Bundesliga,2024-2025,1999.0,22,21,1751,3,0,1,0,33,43,105
erik ahlstrand,St. Pauli,Bundesliga,2024-2025,2001.0,5,0,43,0,0,0,0,1,1,3
kevin akpoguma,Hoffenheim,Bundesliga,2024-2025,1995.0,32,23,2220,0,0,3,0,14,98,16
andreas albers,St. Pauli,Bundesliga,2024-2025,1990.0,14,0,62,1,0,0,0,1,3,6
ben alexander voll,St. Pauli,Bundesliga,2024-2025,2000.0,2,1,91,0,0,1,0,0,0,0
skelly alvero,Werder Bremen,Bundesliga,2024-2025,2002.0,12,1,236,0,0,1,0,1,8,0
aurele amenda,Eint Frankfurt,Bundesliga,2024-2025,2003.0,8,1,96,0,0,1,0,1,2,1
nadiem amiri,Mainz 05,Bundesliga,2024-2025,1996.0,30,30,2473,7,5,9,2,50,204,64
mohamed amoura,Wolfsburg,Bundesliga,2024-2025,2000.0,31,29,2467,10,9,6,0,81,61,244
robert andrich,Leverkusen,Bundesliga,2024-2025,1994.0,23,19,1598,2,2,7,0,8,65,17
waldemar anton,Dortmund,Bundesliga,2024-2025,1996.0,26,22,1949,2,2,4,0,32,117,28
maximilian arnold,Wolfsburg,Bundesliga,2024-2025,1994.0,28,27,2356,3,5,7,1,9,128,16
jannfiete arp,Holstein Kiel,Bundesliga,2024-2025,2000.0,23,3,713,2,0,8,1,14,21,66
arthur,Leverkusen,Bundesliga,2024-2025,2003.0,20,7,752,0,1,1,0,15,25,53
noah atubolu,Freiburg,Bundesliga,2024-2025,2002.0,26,26,2307,0,0,2,0,0,2,0
ayman azhil,Dortmund,Bundesliga,2024-2025,2001.0,1,0,24,0,0,1,0,0,1,1
adam aznou,Bayern Munich,Bundesliga,2024-2025,2006.0,2,0,17,0,0,0,0,0,1,2
aliou badara balde,Bochum,Bundesliga,2024-2025,2002.0,5,0,91,0,0,1,0,2,1,5
ridle baku,Wolfsburg,Bundesliga,2024-2025,1998.0,15,14,1170,2,1,2,0,16,44,78
ridle baku,RB Leipzig,Bundesliga,2024-2025,1998.0,19,15,1275,2,3,1,0,21,41,97
samuel bamba,Bochum,Bundesliga,2024-2025,2004.0,5,0,27,0,0,0,0,3,5,8
noahkai banks,Augsburg,Bundesliga,2024-2025,2006.0,8,2,278,0,0,2,0,2,8,3
scott banks,St. Pauli,Bundesliga,2024-2025,2001.0,12,0,116,0,0,1,0,3,1,8
aymen barkok,Mainz 05,Bundesliga,2024-2025,1998.0,4,0,73,0,0,0,0,2,5,6
michy batshuayi,Eint Frankfurt,Bundesliga,2024-2025,1993.0,10,3,300,3,0,2,0,3,8,15
maximilian bauer,Augsburg,Bundesliga,2024-2025,2000.0,11,8,658,0,0,1,0,4,30,7
oliver baumann,Hoffenheim,Bundesliga,2024-2025,1990.0,28,28,2520,0,0,1,0,0,1,0
christoph baumgartner,RB Leipzig,Bundesliga,2024-2025,1999.0,31,18,1610,2,1,5,0,37,53,95
ihlas bebou,Hoffenheim,Bundesliga,2024-2025,1994.0,1,0,9,0,0,0,0,0,0,0
adrian beck,Heidenheim,Bundesliga,2024-2025,1997.0,32,18,1598,4,1,1,0,37,69,83
timo becker,Holstein Kiel,Bundesliga,2024-2025,1997.0,30,28,2445,0,2,2,0,28,57,38
hannes behrens,Hoffenheim,Bundesliga,2024-2025,,1,0,29,0,0,0,0,0,1,7
kevin behrens,Wolfsburg,Bundesliga,2024-2025,1991.0,18,0,170,1,0,2,0,2,4,18
maximilian beier,Dortmund,Bundesliga,2024-2025,2002.0,29,17,1591,8,5,2,0,24,33,124
stefan bell,Mainz 05,Bundesliga,2024-2025,1991.0,18,15,1436,0,1,4,0,8,38,5
jeanuel belocian,Leverkusen,Bundesliga,2024-2025,2005.0,5,1,68,0,0,1,0,0,3,1
laszlo benes,Union Berlin,Bundesliga,2024-2025,1997.0,23,3,589,2,1,4,0,6,28,34
ramy bensebaini,Dortmund,Bundesliga,2024-2025,1995.0,31,23,2022,1,6,6,0,26,128,58
mergim berisha,Hoffenheim,Bundesliga,2024-2025,1998.0,11,3,333,1,1,1,0,2,7,18
mergim berisha,Augsburg,Bundesliga,2024-2025,1998.0,2,0,40,0,0,1,0,2,0,8
bernardo,Bochum,Bundesliga,2024-2025,1995.0,21,19,1782,0,0,5,0,14,100,14
alexander bernhardsson,Holstein Kiel,Bundesliga,2024-2025,1998.0,19,15,1263,7,2,3,0,25,33,72
matus bero,Bochum,Bundesliga,2024-2025,1995.0,30,29,2565,5,2,11,0,29,143,111
janniklas beste,Freiburg,Bundesliga,2024-2025,1999.0,12,0,212,0,1,0,0,5,8,20
el bilal toure,Stuttgart,Bundesliga,2024-2025,2001.0,12,3,356,2,1,0,0,6,7,25
tom bischof,Hoffenheim,Bundesliga,2024-2025,2005.0,31,30,2559,5,2,5,0,47,138,102
leonardo bittencourt,Werder Bremen,Bundesliga,2024-2025,1993.0,27,10,982,2,1,3,0,19,64,38
myron boadu,Bochum,Bundesliga,2024-2025,2001.0,19,11,1042,9,1,2,0,12,18,70
sacha boey,Bayern Munich,Bundesliga,2024-2025,2000.0,13,6,593,0,2,1,0,18,39,63
victor boniface,Leverkusen,Bundesliga,2024-2025,2000.0,19,12,1008,8,1,2,0,26,23,61
sebastiaan bornauw,Wolfsburg,Bundesliga,2024-2025,1999.0,15,8,788,2,1,2,0,3,21,1
carlo boukhalfa,St. Pauli,Bundesliga,2024-2025,1999.0,25,19,1646,2,0,1,0,10,41,44
julian brandt,Dortmund,Bundesliga,2024-2025,1996.0,30,28,2303,5,10,1,0,61,149,199
tim breithaupt,Augsburg,Bundesliga,2024-2025,2002.0,2,2,120,0,1,0,0,1,10,1
maximilian breunig,Heidenheim,Bundesliga,2024-2025,2000.0,13,2,350,2,0,0,0,5,7,13
moritz broschinski,Bochum,Bundesliga,2024-2025,2000.0,33,15,1390,1,3,1,0,37,20,130
nathaniel brown,Eint Frankfurt,Bundesliga,2024-2025,2003.0,26,22,1947,3,6,2,0,45,63,119
jacob bruun larsen,Hoffenheim,Bundesliga,2024-2025,1998.0,12,3,400,2,2,0,0,16,16,41
jacob bruun larsen,Stuttgart,Bundesliga,2024-2025,1998.0,15,3,414,1,0,1,0,19,19,40
emi buendia,Leverkusen,Bundesliga,2024-2025,1996.0,11,3,257,2,0,0,0,2,14,24
marius bulter,Hoffenheim,Bundesliga,2024-2025,1993.0,25,22,1729,7,2,4,0,57,35,155
jonathan burkardt,Mainz 05,Bundesliga,2024-2025,2000.0,29,28,2109,18,2,0,0,32,42,157
oliver burke,Werder Bremen,Bundesliga,2024-2025,1997.0,25,9,908,5,0,4,0,22,15,88
marnon busch,Heidenheim,Bundesliga,2024-2025,1994.0,23,15,1396,0,1,1,0,22,63,43
anthony caci,Mainz 05,Bundesliga,2024-2025,1997.0,33,33,2684,1,7,6,0,45,133,152
cole campbell,Dortmund,Bundesliga,2024-2025,2006.0,4,0,22,0,0,0,0,1,0,1
emre can,Dortmund,Bundesliga,2024-2025,1994.0,31,23,2105,3,0,4,1,20,116,12
tiago cardoso,Gladbach,Bundesliga,2024-2025,2006.0,5,4,380,0,0,0,0,0,0,0
abdoulie ceesay,St. Pauli,Bundesliga,2024-2025,2004.0,7,0,60,0,0,1,0,0,0,8
julian chabot,Stuttgart,Bundesliga,2024-2025,1998.0,31,27,2269,3,1,11,1,7,108,5
el chadaille bitshiabu,RB Leipzig,Bundesliga,2024-2025,2005.0,21,13,1130,0,0,2,1,4,69,2
fares chaibi,Eint Frankfurt,Bundesliga,2024-2025,2002.0,26,10,1013,1,3,2,0,20,52,73
timothy chandler,Eint Frankfurt,Bundesliga,2024-2025,1990.0,3,0,24,0,0,0,0,1,3,4
anrie chase,Stuttgart,Bundesliga,2024-2025,2004.0,12,7,734,0,0,1,0,6,28,2
arthur chaves,Hoffenheim,Bundesliga,2024-2025,2001.0,26,24,2185,1,0,8,0,10,57,13
fabio chiarodia,Gladbach,Bundesliga,2024-2025,2005.0,16,3,379,1,0,0,0,1,10,1
carney chukwuemeka,Dortmund,Bundesliga,2024-2025,2003.0,10,1,253,1,0,1,0,15,18,24
alexis claudemaurice,Augsburg,Bundesliga,2024-2025,1998.0,28,25,2109,9,2,4,0,59,61,102
nnamdi collins,Eint Frankfurt,Bundesliga,2024-2025,2004.0,24,15,1489,1,1,4,0,30,63,42
kingsley coman,Bayern Munich,Bundesliga,2024-2025,1996.0,28,14,1282,5,4,0,0,66,45,215
sirlord conteh,Heidenheim,Bundesliga,2024-2025,1996.0,29,4,892,1,1,2,0,29,19,75
danny da costa,Mainz 05,Bundesliga,2024-2025,1993.0,25,25,2006,0,1,0,0,21,109,22
yan couto,Dortmund,Bundesliga,2024-2025,2002.0,21,8,895,0,0,5,0,46,68,83
tomas cvancara,Gladbach,Bundesliga,2024-2025,2000.0,28,7,831,2,0,5,1,15,23,50
finn dahmen,Augsburg,Bundesliga,2024-2025,1998.0,19,19,1710,0,0,0,0,0,3,0
thomas dahne,Holstein Kiel,Bundesliga,2024-2025,1994.0,9,9,810,0,0,0,0,0,0,0
mahmoud dahoud,Eint Frankfurt,Bundesliga,2024-2025,1996.0,9,3,364,1,1,2,0,1,17,6
ameen aldakhil,Stuttgart,Bundesliga,2024-2025,2002.0,7,6,432,0,0,0,1,1,12,0
bence dardai,Wolfsburg,Bundesliga,2024-2025,2006.0,21,16,1304,1,1,0,0,5,39,24
lukas daschner,Bochum,Bundesliga,2024-2025,1998.0,14,3,412,1,1,0,0,8,11,19
alphonso davies,Bayern Munich,Bundesliga,2024-2025,2000.0,19,17,1560,1,2,0,0,81,120,140
olivier deman,Werder Bremen,Bundesliga,2024-2025,2000.0,9,0,67,0,0,1,0,2,4,1
ermedin demirovic,Stuttgart,Bundesliga,2024-2025,1998.0,34,20,1855,15,1,2,0,20,31,115
justin diehl,Stuttgart,Bundesliga,2024-2025,2004.0,6,0,104,1,0,0,0,5,5,20
eric dier,Bayern Munich,Bundesliga,2024-2025,1994.0,21,16,1463,2,1,1,0,12,73,1
junior dina ebimbe,Eint Frankfurt,Bundesliga,2024-2025,2000.0,7,3,293,0,1,0,0,5,3,27
eren dinkci,Freiburg,Bundesliga,2024-2025,2001.0,23,13,1196,0,3,1,0,33,35,71
ritsu doan,Freiburg,Bundesliga,2024-2025,1998.0,34,33,2862,10,7,2,0,64,130,178
danilho doekhi,Union Berlin,Bundesliga,2024-2025,1998.0,34,34,3060,1,1,4,0,13,96,14
niklas dorsch,Augsburg,Bundesliga,2024-2025,1998.0,1,0,32,0,0,0,0,1,1,0
niklas dorsch,Heidenheim,Bundesliga,2024-2025,1998.0,22,19,1335,2,2,5,1,13,57,21
patrick drewes,Bochum,Bundesliga,2024-2025,1993.0,21,21,1890,0,0,2,0,0,0,0
tim drexler,Hoffenheim,Bundesliga,2024-2025,2005.0,8,5,357,0,0,2,0,2,16,2
marvin ducksch,Werder Bremen,Bundesliga,2024-2025,1994.0,32,30,2418,8,8,3,0,26,86,166
julien duranville,Dortmund,Bundesliga,2024-2025,2006.0,12,2,283,0,0,3,0,16,7,33
adam dzwigaa,St. Pauli,Bundesliga,2024-2025,1995.0,16,2,373,0,0,2,1,1,14,4
johannes eggestein,St. Pauli,Bundesliga,2024-2025,1998.0,27,22,1853,3,4,3,0,25,43,138
maximilian eggestein,Freiburg,Bundesliga,2024-2025,1996.0,33,33,2845,2,0,4,0,34,141,41
hugo ekitike,Eint Frankfurt,Bundesliga,2024-2025,2002.0,33,31,2563,15,8,1,0,93,53,215
elif elmas,RB Leipzig,Bundesliga,2024-2025,1999.0,2,0,44,0,0,1,0,0,2,2
nico elvedi,Gladbach,Bundesliga,2024-2025,1996.0,25,25,2135,1,1,1,0,20,55,5
arne engels,Augsburg,Bundesliga,2024-2025,2003.0,1,1,79,0,0,1,0,1,1,5
patrick erras,Holstein Kiel,Bundesliga,2024-2025,1995.0,10,10,832,1,0,2,0,3,25,1
samuel essende,Augsburg,Bundesliga,2024-2025,1998.0,30,21,1636,7,2,4,2,33,21,118
frank feller,Heidenheim,Bundesliga,2024-2025,2004.0,2,1,121,0,0,0,0,0,0,0
kilian fischer,Wolfsburg,Bundesliga,2024-2025,2000.0,32,29,2297,1,0,7,0,51,110,89
jonas fohrenbach,Heidenheim,Bundesliga,2024-2025,1996.0,27,22,1832,0,1,3,0,36,59,50
marco friedl,Werder Bremen,Bundesliga,2024-2025,1998.0,26,25,2161,0,0,10,2,4,69,1
marvin friedrich,Gladbach,Bundesliga,2024-2025,1995.0,22,9,989,0,1,0,0,11,36,3
jeremie frimpong,Leverkusen,Bundesliga,2024-2025,2000.0,33,25,2314,5,5,4,0,100,55,272
chris fuhrich,Stuttgart,Bundesliga,2024-2025,1998.0,33,23,1981,2,3,1,0,114,95,202
shio fukuda,Gladbach,Bundesliga,2024-2025,2004.0,6,0,60,1,0,0,0,0,1,3
cristian gamboa,Bochum,Bundesliga,2024-2025,1989.0,12,1,226,1,0,1,0,2,5,9
aleix garcia,Leverkusen,Bundesliga,2024-2025,1997.0,28,17,1455,3,4,3,0,27,120,47
viggo gebel,RB Leipzig,Bundesliga,2024-2025,2007.0,1,0,14,0,0,0,0,0,0,3
lutsharel geertruida,RB Leipzig,Bundesliga,2024-2025,2000.0,24,17,1557,1,0,2,0,21,93,34
