Player,Pos,Squad,Height,Value,Season,Competition
adame faiz,Attacking Midfield,Lille,1.76,,2023-2024,ligue-1
alan virginius,Left Winger,Lille,1.8,3500000.0,2023-2024,ligue-1
iago,Left Winger,Lille,1.68,3000000.0,2023-2024,ligue-1
ivan cavaleiro,Left Winger,Lille,1.75,2000000.0,2023-2024,ligue-1
aaron malouda,Left Winger,Lille,1.83,150000.0,2023-2024,ligue-1
joffrey bazie,Left Winger,Lille,1.79,100000.0,2023-2024,ligue-1
edon zhegrova,Right Winger,Lille,1.8,25000000.0,2023-2024,ligue-1
adam ounas,Right Winger,Lille,1.72,4000000.0,2023-2024,ligue-1
ichem ferrah,Right Winger,Lille,1.71,100000.0,2023-2024,ligue-1
jonathan david,Centre-Forward,Lille,1.78,50000000.0,2023-2024,ligue-1
andrej ilic,Centre-Forward,Lille,1.89,3000000.0,2023-2024,ligue-1
amine messoussa,Centre-Forward,Lille,1.8,400000.0,2023-2024,ligue-1
trevis dago,Centre-Forward,Lille,1.83,200000.0,2023-2024,ligue-1
pau lopez,Goalkeeper,Marseille,1.89,10000000.0,2023-2024,ligue-1
ruben blanco,Goalkeeper,Marseille,1.88,2000000.0,2023-2024,ligue-1
simo,Goalkeeper,Marseille,1.86,300000.0,2023-2024,ligue-1
branco van den boomen,Goalkeeper,Marseille,1.91,100000.0,2023-2024,ligue-1
leonardo balerdi,Centre-Back,Marseille,1.87,20000000.0,2023-2024,ligue-1
chancel mbemba,Centre-Back,Marseille,1.82,15000000.0,2023-2024,ligue-1
samuel gigot,Centre-Back,Marseille,1.87,9000000.0,2023-2024,ligue-1
isaak toure,Centre-Back,Marseille,2.06,7000000.0,2023-2024,ligue-1
bamo meite,Centre-Back,Marseille,1.84,6000000.0,2023-2024,ligue-1
roggerio nyakossi,Centre-Back,Marseille,1.94,100000.0,2023-2024,ligue-1
wesley said,Centre-Back,Marseille,1.84,100000.0,2023-2024,ligue-1
stephane sparagna,Centre-Back,Marseille,1.87,50000.0,2023-2024,ligue-1
renan lodi,Left-Back,Marseille,1.73,18000000.0,2023-2024,ligue-1
quentin merlin,Left-Back,Marseille,1.74,10000000.0,2023-2024,ligue-1
ulisses garcia,Left-Back,Marseille,1.82,4000000.0,2023-2024,ligue-1
emran soglo,Left-Back,Marseille,1.78,1000000.0,2023-2024,ligue-1
jonathan clauss,Right-Back,Marseille,1.78,12000000.0,2023-2024,ligue-1
michael amir murillo,Right-Back,Marseille,1.84,4000000.0,2023-2024,ligue-1
amay caprice,Right-Back,Marseille,1.75,100000.0,2023-2024,ligue-1
leo jousselin,Right-Back,Marseille,,,2023-2024,ligue-1
brice negouai,Right-Back,Marseille,1.85,,2023-2024,ligue-1
geoffrey kondogbia,Defensive Midfield,Marseille,1.88,12000000.0,2023-2024,ligue-1
pape gueye,Defensive Midfield,Marseille,1.89,6000000.0,2023-2024,ligue-1
jean onana,Defensive Midfield,Marseille,1.89,4000000.0,2023-2024,ligue-1
raimane daou,Defensive Midfield,Marseille,1.82,150000.0,2023-2024,ligue-1
noam mayokatika,Defensive Midfield,Marseille,1.84,50000.0,2023-2024,ligue-1
matteo guendouzi,Central Midfield,Marseille,1.85,25000000.0,2023-2024,ligue-1
jordan veretout,Central Midfield,Marseille,1.77,15000000.0,2023-2024,ligue-1
azzedine ounahi,Central Midfield,Marseille,1.82,12000000.0,2023-2024,ligue-1
valentin rongier,Central Midfield,Marseille,1.73,12000000.0,2023-2024,ligue-1
bilal nadir,Central Midfield,Marseille,1.79,500000.0,2023-2024,ligue-1
paolo sciortino,Central Midfield,Marseille,1.77,100000.0,2023-2024,ligue-1
gael lafont,Central Midfield,Marseille,1.8,,2023-2024,ligue-1
luis henrique,Right Midfield,Marseille,1.81,8000000.0,2023-2024,ligue-1
amine harit,Attacking Midfield,Marseille,1.8,15000000.0,2023-2024,ligue-1
andre,Attacking Midfield,Marseille,1.83,,2023-2024,ligue-1
darryl bakola,Attacking Midfield,Marseille,1.78,,2023-2024,ligue-1
iliman ndiaye,Left Winger,Marseille,1.8,15000000.0,2023-2024,ligue-1
ismaila sarr,Right Winger,Marseille,1.85,18000000.0,2023-2024,ligue-1
cengiz under,Right Winger,Marseille,1.73,14000000.0,2023-2024,ligue-1
francois mughe,Right Winger,Marseille,1.73,800000.0,2023-2024,ligue-1
alexis kabamba,Right Winger,Marseille,1.8,,2023-2024,ligue-1
keyliane abdallah,Right Winger,Marseille,1.85,,2023-2024,ligue-1
joaquin correa,Second Striker,Marseille,1.88,6000000.0,2023-2024,ligue-1
vitinha,Centre-Forward,Marseille,1.78,14000000.0,2023-2024,ligue-1
faris pemi moumbagna,Centre-Forward,Marseille,1.85,10000000.0,2023-2024,ligue-1
pierreemerick aubameyang,Centre-Forward,Marseille,1.87,5000000.0,2023-2024,ligue-1
sofiane sidi ali,Centre-Forward,Marseille,1.75,50000.0,2023-2024,ligue-1
eric da silva moreira,Centre-Forward,Marseille,1.85,,2023-2024,ligue-1
lucas perri,Goalkeeper,Lyon,1.97,6000000.0,2023-2024,ligue-1
anthony lopes,Goalkeeper,Lyon,1.84,4000000.0,2023-2024,ligue-1
mathieu patouillet,Goalkeeper,Lyon,1.88,400000.0,2023-2024,ligue-1
justin bengui,Goalkeeper,Lyon,1.9,300000.0,2023-2024,ligue-1
remy riou,Goalkeeper,Lyon,1.91,250000.0,2023-2024,ligue-1
jake obrien,Centre-Back,Lyon,1.97,12000000.0,2023-2024,ligue-1
duje caletacar,Centre-Back,Lyon,1.93,7000000.0,2023-2024,ligue-1
sinaly diomande,Centre-Back,Lyon,1.84,4000000.0,2023-2024,ligue-1
adryelson,Centre-Back,Lyon,1.82,4000000.0,2023-2024,ligue-1
clinton mata,Centre-Back,Lyon,1.8,4000000.0,2023-2024,ligue-1
dejan lovren,Centre-Back,Lyon,1.88,1200000.0,2023-2024,ligue-1
mamadou sarr,Centre-Back,Lyon,1.94,1000000.0,2023-2024,ligue-1
nicolas tagliafico,Left-Back,Lyon,1.71,8000000.0,2023-2024,ligue-1
henrique,Left-Back,Lyon,1.73,1000000.0,2023-2024,ligue-1
ainsley maitlandniles,Right-Back,Lyon,1.8,9000000.0,2023-2024,ligue-1
sael kumbedi,Right-Back,Lyon,1.75,7000000.0,2023-2024,ligue-1
orel mangala,Defensive Midfield,Lyon,1.78,20000000.0,2023-2024,ligue-1
johann lepenant,Defensive Midfield,Lyon,1.76,6000000.0,2023-2024,ligue-1
skelly alvero,Defensive Midfield,Lyon,2.02,4000000.0,2023-2024,ligue-1
nemanja matic,Defensive Midfield,Lyon,1.94,3000000.0,2023-2024,ligue-1
paul akouokou,Defensive Midfield,Lyon,1.81,1500000.0,2023-2024,ligue-1
maxence caqueret,Central Midfield,Lyon,1.74,20000000.0,2023-2024,ligue-1
corentin tolisso,Central Midfield,Lyon,1.81,5000000.0,2023-2024,ligue-1
mahamadou diawara,Central Midfield,Lyon,1.87,3000000.0,2023-2024,ligue-1
mohamed el arouch,Central Midfield,Lyon,1.66,1500000.0,2023-2024,ligue-1
chaim el djebali,Central Midfield,Lyon,1.7,300000.0,2023-2024,ligue-1
diego moreira,Left Midfield,Lyon,1.79,3000000.0,2023-2024,ligue-1
jeff reineadelaide,Attacking Midfield,Lyon,1.84,2000000.0,2023-2024,ligue-1
bradley barcola,Left Winger,Lyon,1.82,50000000.0,2023-2024,ligue-1
said benrahma,Left Winger,Lyon,1.72,20000000.0,2023-2024,ligue-1
malick fofana,Left Winger,Lyon,1.69,15000000.0,2023-2024,ligue-1
jeffinho,Left Winger,Lyon,1.76,5000000.0,2023-2024,ligue-1
rayan cherki,Right Winger,Lyon,1.77,25000000.0,2023-2024,ligue-1
ernest nuamah,Right Winger,Lyon,1.78,18000000.0,2023-2024,ligue-1
gift orban,Centre-Forward,Lyon,1.78,15000000.0,2023-2024,ligue-1
alexandre lacazette,Centre-Forward,Lyon,1.75,9000000.0,2023-2024,ligue-1
amin sarr,Centre-Forward,Lyon,1.88,4000000.0,2023-2024,ligue-1
aliou badara balde,Centre-Forward,Lyon,1.76,4000000.0,2023-2024,ligue-1
tino kadewere,Centre-Forward,Lyon,1.83,2500000.0,2023-2024,ligue-1
marcin buka,Goalkeeper,Nice,1.99,20000000.0,2023-2024,ligue-1
maxime dupe,Goalkeeper,Nice,1.88,1500000.0,2023-2024,ligue-1
salvatore sirigu,Goalkeeper,Nice,1.92,275000.0,2023-2024,ligue-1
teddy boulhendi,Goalkeeper,Nice,1.85,100000.0,2023-2024,ligue-1
jeanclair todibo,Centre-Back,Nice,1.9,35000000.0,2023-2024,ligue-1
youssouf ndayishimiye,Centre-Back,Nice,1.83,15000000.0,2023-2024,ligue-1
robson bambu,Centre-Back,Nice,1.85,3000000.0,2023-2024,ligue-1
dante,Centre-Back,Nice,1.88,500000.0,2023-2024,ligue-1
amidou doumbouya,Centre-Back,Nice,1.82,300000.0,2023-2024,ligue-1
yannis nahounou,Centre-Back,Nice,1.93,50000.0,2023-2024,ligue-1
melvin bard,Left-Back,Nice,1.73,12000000.0,2023-2024,ligue-1
romain perraud,Left-Back,Nice,1.73,5000000.0,2023-2024,ligue-1
ayoub amraoui,Left-Back,Nice,1.84,1500000.0,2023-2024,ligue-1
jordan lotomba,Right-Back,Nice,1.77,8000000.0,2023-2024,ligue-1
youcef atal,Right-Back,Nice,1.76,4300000.0,2023-2024,ligue-1
valentin rosier,Right-Back,Nice,1.75,4000000.0,2023-2024,ligue-1
antoine mendy,Right-Back,Nice,1.87,800000.0,2023-2024,ligue-1
pablo rosario,Defensive Midfield,Nice,1.85,8000000.0,2023-2024,ligue-1
alexis beka beka,Defensive Midfield,Nice,1.78,1500000.0,2023-2024,ligue-1
reda belahyane,Defensive Midfield,Nice,1.73,500000.0,2023-2024,ligue-1
khephren thuram,Central Midfield,Nice,1.92,35000000.0,2023-2024,ligue-1
hicham boudaoui,Central Midfield,Nice,1.75,9000000.0,2023-2024,ligue-1
morgan sanson,Central Midfield,Nice,1.8,8000000.0,2023-2024,ligue-1
issiaga camara,Central Midfield,Nice,1.7,100000.0,2023-2024,ligue-1
daouda traore,Central Midfield,Nice,1.88,50000.0,2023-2024,ligue-1
sami wattel,Central Midfield,Nice,1.8,,2023-2024,ligue-1
tom louchet,Right Midfield,Nice,1.78,3000000.0,2023-2024,ligue-1
alexis claudemaurice,Attacking Midfield,Nice,1.76,3500000.0,2023-2024,ligue-1
jeremie boga,Left Winger,Nice,1.72,15000000.0,2023-2024,ligue-1
sofiane diop,Left Winger,Nice,1.75,12000000.0,2023-2024,ligue-1
bilal brahimi,Left Winger,Nice,1.83,3000000.0,2023-2024,ligue-1
aliou badara balde,Left Winger,Nice,1.7,800000.0,2023-2024,ligue-1
mohamed ali cho,Right Winger,Nice,1.82,10000000.0,2023-2024,ligue-1
badredine bouanani,Right Winger,Nice,1.77,5000000.0,2023-2024,ligue-1
kail boudache,Right Winger,Nice,,,2023-2024,ligue-1
terem moffi,Centre-Forward,Nice,1.88,25000000.0,2023-2024,ligue-1
gaetan laborde,Centre-Forward,Nice,1.81,10000000.0,2023-2024,ligue-1
evann guessand,Centre-Forward,Nice,1.88,8000000.0,2023-2024,ligue-1
brice samba,Goalkeeper,Lens,1.87,15000000.0,2023-2024,ligue-1
wuilker farinez,Goalkeeper,Lens,1.8,700000.0,2023-2024,ligue-1
jeanlouis leca,Goalkeeper,Lens,1.8,200000.0,2023-2024,ligue-1
yannick pandor,Goalkeeper,Lens,1.92,100000.0,2023-2024,ligue-1
kevin danso,Centre-Back,Lens,1.9,25000000.0,2023-2024,ligue-1
facundo medina,Centre-Back,Lens,1.84,25000000.0,2023-2024,ligue-1
jonathan gradit,Centre-Back,Lens,1.8,4500000.0,2023-2024,ligue-1
abdukodir khusanov,Centre-Back,Lens,1.86,2500000.0,2023-2024,ligue-1
julien le cardinal,Centre-Back,Lens,1.84,1500000.0,2023-2024,ligue-1
keny mbala,Centre-Back,Lens,1.91,50000.0,2023-2024,ligue-1
deiver machado,Left-Back,Lens,1.8,4000000.0,2023-2024,ligue-1
faitout maouassa,Left-Back,Lens,1.7,4000000.0,2023-2024,ligue-1
jhoanner chavez,Left-Back,Lens,1.82,2000000.0,2023-2024,ligue-1
massadio haidara,Left-Back,Lens,1.79,2000000.0,2023-2024,ligue-1
przemysaw frankowski,Right-Back,Lens,1.75,9000000.0,2023-2024,ligue-1
ruben aguilar,Right-Back,Lens,1.72,5000000.0,2023-2024,ligue-1
tom pouilly,Right-Back,Lens,1.8,,2023-2024,ligue-1
salis abdul samed,Defensive Midfield,Lens,1.79,8000000.0,2023-2024,ligue-1
nampalys mendy,Defensive Midfield,Lens,1.68,3000000.0,2023-2024,ligue-1
noah joel sarenren bazee,Defensive Midfield,Lens,1.75,500000.0,2023-2024,ligue-1
fode ballotoure,Defensive Midfield,Lens,1.89,200000.0,2023-2024,ligue-1
andy diouf,Central Midfield,Lens,1.87,9000000.0,2023-2024,ligue-1
neil el aynaoui,Central Midfield,Lens,1.85,8000000.0,2023-2024,ligue-1
stijn spierings,Central Midfield,Lens,1.88,4500000.0,2023-2024,ligue-1
jimmy cabot,Right Midfield,Lens,1.64,2500000.0,2023-2024,ligue-1
david costa,Attacking Midfield,Lens,1.68,8000000.0,2023-2024,ligue-1
angelo fulgini,Attacking Midfield,Lens,1.82,7000000.0,2023-2024,ligue-1
adrien thomasson,Attacking Midfield,Lens,1.75,5000000.0,2023-2024,ligue-1
ayanda sishuba,Attacking Midfield,Lens,1.69,500000.0,2023-2024,ligue-1
nolan bonte,Attacking Midfield,Lens,1.75,50000.0,2023-2024,ligue-1
adam abeddou,Attacking Midfield,Lens,1.7,,2023-2024,ligue-1
oscar cortes,Left Winger,Lens,1.78,3500000.0,2023-2024,ligue-1
anthony bermont,Left Winger,Lens,1.87,,2023-2024,ligue-1
morgan guilavogui,Right Winger,Lens,1.89,3000000.0,2023-2024,ligue-1
elye wahi,Centre-Forward,Lens,1.84,35000000.0,2023-2024,ligue-1
wesley said,Centre-Forward,Lens,1.71,4000000.0,2023-2024,ligue-1
florian sotoca,Centre-Forward,Lens,1.87,3000000.0,2023-2024,ligue-1
ibrahima balde,Centre-Forward,Lens,1.85,300000.0,2023-2024,ligue-1
matz sels,Goalkeeper,Strasbourg,1.88,7000000.0,2023-2024,ligue-1
alaa bellaarouch,Goalkeeper,Strasbourg,1.89,2000000.0,2023-2024,ligue-1
matthieu dreyer,Goalkeeper,Strasbourg,1.88,150000.0,2023-2024,ligue-1
andre,Goalkeeper,Strasbourg,1.9,100000.0,2023-2024,ligue-1
abakar sylla,Centre-Back,Strasbourg,1.88,12000000.0,2023-2024,ligue-1
ismael doukoure,Centre-Back,Strasbourg,1.83,10000000.0,2023-2024,ligue-1
gerzino nyamsi,Centre-Back,Strasbourg,1.94,4500000.0,2023-2024,ligue-1
lucas perrin,Centre-Back,Strasbourg,1.88,3000000.0,2023-2024,ligue-1
saidou sow,Centre-Back,Strasbourg,1.87,2500000.0,2023-2024,ligue-1
steven baseya,Centre-Back,Strasbourg,1.9,50000.0,2023-2024,ligue-1
eduard sobol,Left-Back,Strasbourg,1.86,1500000.0,2023-2024,ligue-1
thomas delaine,Left-Back,Strasbourg,1.8,1000000.0,2023-2024,ligue-1
maxime bastian,Left-Back,Strasbourg,1.84,600000.0,2023-2024,ligue-1
alex fernandez,Left-Back,Strasbourg,1.76,,2023-2024,ligue-1
frederic guilbert,Right-Back,Strasbourg,1.78,4000000.0,2023-2024,ligue-1
marvin senaya,Right-Back,Strasbourg,1.81,2000000.0,2023-2024,ligue-1
karol fila,Right-Back,Strasbourg,1.83,700000.0,2023-2024,ligue-1
junior mwanga,Defensive Midfield,Strasbourg,1.84,7000000.0,2023-2024,ligue-1
ibrahima sissoko,Defensive Midfield,Strasbourg,1.93,6000000.0,2023-2024,ligue-1
jeaneudes aholou,Defensive Midfield,Strasbourg,1.86,800000.0,2023-2024,ligue-1
rabby nzingoula,Defensive Midfield,Strasbourg,1.83,300000.0,2023-2024,ligue-1
habib diarra,Central Midfield,Strasbourg,1.78,18000000.0,2023-2024,ligue-1
jeanricner bellegarde,Central Midfield,Strasbourg,1.72,15000000.0,2023-2024,ligue-1
andrey santos,Central Midfield,Strasbourg,1.8,15000000.0,2023-2024,ligue-1
jessy deminguet,Central Midfield,Strasbourg,1.78,1200000.0,2023-2024,ligue-1
sanjin prcic,Central Midfield,Strasbourg,1.81,1200000.0,2023-2024,ligue-1
samir el mourabet,Central Midfield,Strasbourg,1.86,,2023-2024,ligue-1
cheikh tidiane sabaly,Attacking Midfield,Strasbourg,1.76,,2023-2024,ligue-1
jeremy sebas,Left Winger,Strasbourg,1.87,500000.0,2023-2024,ligue-1
aboubacar ali,Left Winger,Strasbourg,1.83,150000.0,2023-2024,ligue-1
tom saettel,Left Winger,Strasbourg,1.67,100000.0,2023-2024,ligue-1
angelo,Right Winger,Strasbourg,1.8,15000000.0,2023-2024,ligue-1
dilane bakwa,Right Winger,Strasbourg,1.8,10000000.0,2023-2024,ligue-1
emanuel emegha,Centre-Forward,Strasbourg,1.96,12000000.0,2023-2024,ligue-1
moise sahi dion,Centre-Forward,Strasbourg,1.75,2000000.0,2023-2024,ligue-1
lebo mothiba,Centre-Forward,Strasbourg,1.82,1500000.0,2023-2024,ligue-1
kevin gameiro,Centre-Forward,Strasbourg,1.72,700000.0,2023-2024,ligue-1
mohamed bechikh,Centre-Forward,Strasbourg,1.83,150000.0,2023-2024,ligue-1
patrick ouotro,Centre-Forward,Strasbourg,1.82,,2023-2024,ligue-1
guillaume restes,Goalkeeper,Toulouse,1.88,18000000.0,2023-2024,ligue-1
alex dominguez,Goalkeeper,Toulouse,1.87,300000.0,2023-2024,ligue-1
thomas himeur,Goalkeeper,Toulouse,1.92,50000.0,2023-2024,ligue-1
justin lacombe,Goalkeeper,Toulouse,1.92,50000.0,2023-2024,ligue-1
logan costa,Centre-Back,Toulouse,1.9,12000000.0,2023-2024,ligue-1
christian mawissa,Centre-Back,Toulouse,1.84,9000000.0,2023-2024,ligue-1
anthony rouault,Centre-Back,Toulouse,1.86,7000000.0,2023-2024,ligue-1
rasmus nicolaisen,Centre-Back,Toulouse,1.91,6000000.0,2023-2024,ligue-1
moussa diarra,Centre-Back,Toulouse,1.85,2000000.0,2023-2024,ligue-1
kevin keben biakolo,Centre-Back,Toulouse,1.87,500000.0,2023-2024,ligue-1
nicolas ezequiel fernandez,Centre-Back,Toulouse,,,2023-2024,ligue-1
gabriel suazo,Left-Back,Toulouse,1.78,3500000.0,2023-2024,ligue-1
oliver zanden,Left-Back,Toulouse,1.83,800000.0,2023-2024,ligue-1
ylies aradj,Left-Back,Toulouse,1.79,,2023-2024,ligue-1
mikkel desler,Right-Back,Toulouse,1.84,3000000.0,2023-2024,ligue-1
warren kamanzi,Right-Back,Toulouse,1.77,2000000.0,2023-2024,ligue-1
stijn spierings,Central Midfield,Toulouse,1.88,4500000.0,2023-2024,ligue-1
vincent sierro,Central Midfield,Toulouse,1.85,4000000.0,2023-2024,ligue-1
cristian casseres jr,Central Midfield,Toulouse,1.76,4000000.0,2023-2024,ligue-1
niklas schmidt,Central Midfield,Toulouse,1.84,3000000.0,2023-2024,ligue-1
kleri serber,Central Midfield,Toulouse,1.72,250000.0,2023-2024,ligue-1
noah joel sarenren bazee,Central Midfield,Toulouse,1.78,50000.0,2023-2024,ligue-1
rafik messali,Right Midfield,Toulouse,1.77,,2023-2024,ligue-1
aron dnnum,Left Midfield,Toulouse,1.78,3500000.0,2023-2024,ligue-1
fares chaibi,Attacking Midfield,Toulouse,1.83,18000000.0,2023-2024,ligue-1
denis genreau,Attacking Midfield,Toulouse,1.75,1500000.0,2023-2024,ligue-1
gelabert,Attacking Midfield,Toulouse,1.82,1500000.0,2023-2024,ligue-1
naatan skytta,Attacking Midfield,Toulouse,1.74,400000.0,2023-2024,ligue-1
edhy zuliani,Attacking Midfield,Toulouse,,,2023-2024,ligue-1
yann gboho,Left Winger,Toulouse,1.78,4000000.0,2023-2024,ligue-1
ibrahim cissoko,Left Winger,Toulouse,1.88,1500000.0,2023-2024,ligue-1
zakaria aboukhlal,Right Winger,Toulouse,1.79,10000000.0,2023-2024,ligue-1
shavy babicka,Right Winger,Toulouse,1.79,2000000.0,2023-2024,ligue-1
mamady bangre,Right Winger,Toulouse,1.71,800000.0,2023-2024,ligue-1
noah edjouma,Right Winger,Toulouse,1.82,50000.0,2023-2024,ligue-1
thijs dallinga,Centre-Forward,Toulouse,1.9,18000000.0,2023-2024,ligue-1
frank magri,Centre-Forward,Toulouse,1.78,3000000.0,2023-2024,ligue-1
yanis begraoui,Centre-Forward,Toulouse,1.79,900000.0,2023-2024,ligue-1
bonota traore,Centre-Forward,Toulouse,1.81,50000.0,2023-2024,ligue-1
yvon mvogo,Goalkeeper,Lorient,1.9,3000000.0,2023-2024,ligue-1
fred,Goalkeeper,Lorient,1.96,1000000.0,2023-2024,ligue-1
vito mannone,Goalkeeper,Lorient,1.88,200000.0,2023-2024,ligue-1
dominique youfeigane,Goalkeeper,Lorient,1.88,150000.0,2023-2024,ligue-1
montassar talbi,Centre-Back,Lorient,1.9,7000000.0,2023-2024,ligue-1
isaak toure,Centre-Back,Lorient,2.06,7000000.0,2023-2024,ligue-1
bamo meite,Centre-Back,Lorient,1.84,6000000.0,2023-2024,ligue-1
formose mendy,Centre-Back,Lorient,1.91,4500000.0,2023-2024,ligue-1
nathaniel adjei,Centre-Back,Lorient,1.91,2500000.0,2023-2024,ligue-1
julien laporte,Centre-Back,Lorient,1.85,2000000.0,2023-2024,ligue-1
loris mouyokolo,Centre-Back,Lorient,1.94,300000.0,2023-2024,ligue-1
aurelien pelon,Centre-Back,Lorient,1.86,,2023-2024,ligue-1
enzo genton,Centre-Back,Lorient,1.88,,2023-2024,ligue-1
benjamin mendy,Left-Back,Lorient,1.85,2000000.0,2023-2024,ligue-1
darlin yongwa,Left-Back,Lorient,1.77,1500000.0,2023-2024,ligue-1
gino caoki,Left-Back,Lorient,1.78,50000.0,2023-2024,ligue-1
vincent le goff,Left-Back,Lorient,1.77,,2023-2024,ligue-1
gedeon kalulu,Right-Back,Lorient,1.79,3500000.0,2023-2024,ligue-1
igor,Right-Back,Lorient,1.73,1000000.0,2023-2024,ligue-1
dembo sylla,Right-Back,Lorient,1.75,700000.0,2023-2024,ligue-1
laurent abergel,Defensive Midfield,Lorient,1.7,3000000.0,2023-2024,ligue-1
tiemoue bakayoko,Defensive Midfield,Lorient,1.89,2000000.0,2023-2024,ligue-1
bonke innocent,Defensive Midfield,Lorient,1.78,1000000.0,2023-2024,ligue-1
carmel mabanza,Defensive Midfield,Lorient,1.87,,2023-2024,ligue-1
imran louza,Central Midfield,Lorient,1.78,7000000.0,2023-2024,ligue-1
jeanvictor makengo,Central Midfield,Lorient,1.77,6000000.0,2023-2024,ligue-1
ayman kari,Central Midfield,Lorient,1.76,4000000.0,2023-2024,ligue-1
quentin boisgard,Central Midfield,Lorient,1.74,700000.0,2023-2024,ligue-1
arthur,Central Midfield,Lorient,1.73,,2023-2024,ligue-1
romain faivre,Right Midfield,Lorient,1.8,15000000.0,2023-2024,ligue-1
panos katseris,Right Midfield,Lorient,1.87,2500000.0,2023-2024,ligue-1
theo le bris,Left Midfield,Lorient,1.7,2000000.0,2023-2024,ligue-1
julien ponceau,Attacking Midfield,Lorient,1.7,3500000.0,2023-2024,ligue-1
royce openda owaga,Left Winger,Lorient,,50000.0,2023-2024,ligue-1
badredine bouanani,Right Winger,Lorient,1.77,5000000.0,2023-2024,ligue-1
joel mvuka,Right Winger,Lorient,1.76,3500000.0,2023-2024,ligue-1
eli junior kroupi,Centre-Forward,Lorient,1.79,15000000.0,2023-2024,ligue-1
mohamed bamba,Centre-Forward,Lorient,1.85,6000000.0,2023-2024,ligue-1
bamba dieng,Centre-Forward,Lorient,1.78,4000000.0,2023-2024,ligue-1
tosin aiyegun,Centre-Forward,Lorient,1.79,3000000.0,2023-2024,ligue-1
ibrahima kone,Centre-Forward,Lorient,1.9,2500000.0,2023-2024,ligue-1
adrian grbic,Centre-Forward,Lorient,1.88,1200000.0,2023-2024,ligue-1
pablo pagis,Centre-Forward,Lorient,1.8,1000000.0,2023-2024,ligue-1
sirine doucoure,Centre-Forward,Lorient,1.95,1000000.0,2023-2024,ligue-1
bassirou ndiaye,Centre-Forward,Lorient,1.81,500000.0,2023-2024,ligue-1
alban lafont,Goalkeeper,Nantes,1.96,9000000.0,2023-2024,ligue-1
remy descamps,Goalkeeper,Nantes,1.96,1500000.0,2023-2024,ligue-1
hugo boutsingkham,Goalkeeper,Nantes,1.89,150000.0,2023-2024,ligue-1
denis petric,Goalkeeper,Nantes,1.86,100000.0,2023-2024,ligue-1
nathan zeze,Centre-Back,Nantes,1.9,5000000.0,2023-2024,ligue-1
eray comert,Centre-Back,Nantes,1.83,4000000.0,2023-2024,ligue-1
jeankevin duverne,Centre-Back,Nantes,1.86,3500000.0,2023-2024,ligue-1
jeancharles castelletto,Centre-Back,Nantes,1.86,3500000.0,2023-2024,ligue-1
bastien meupiyou,Centre-Back,Nantes,1.91,800000.0,2023-2024,ligue-1
nicolas pallois,Centre-Back,Nantes,1.89,600000.0,2023-2024,ligue-1
junior dina ebimbe,Centre-Back,Nantes,1.93,400000.0,2023-2024,ligue-1
yannis mbemba,Centre-Back,Nantes,1.94,100000.0,2023-2024,ligue-1
robin voisine,Centre-Back,Nantes,1.88,,2023-2024,ligue-1
enzo mongo,Centre-Back,Nantes,1.85,,2023-2024,ligue-1
quentin merlin,Left-Back,Nantes,1.74,10000000.0,2023-2024,ligue-1
nicolas cozza,Left-Back,Nantes,1.78,3500000.0,2023-2024,ligue-1
jaouen hadjam,Left-Back,Nantes,1.85,2000000.0,2023-2024,ligue-1
hugo boutsingkham,Left-Back,Nantes,1.73,200000.0,2023-2024,ligue-1
ronael pierregabriel,Right-Back,Nantes,1.77,3500000.0,2023-2024,ligue-1
fabien centonze,Right-Back,Nantes,1.82,3000000.0,2023-2024,ligue-1
kelvin amian,Right-Back,Nantes,1.8,2500000.0,2023-2024,ligue-1
pedro chirivella,Defensive Midfield,Nantes,1.78,7000000.0,2023-2024,ligue-1
