Player,Squad,Liga,Season,Touch_Def_3rd,Touch_Mid_3rd,Touch_Att_3rd,Touch_Att_Pen,Touch_Live,drib_Att,drib_Succ%,Tckl_Drib,Tckl_Drib%,PrgDist,Carries_Att_3rd,Carries_Att_Pen,fail_To_Gain_Control,Loss_Control_Tackle
andy diouf,lens,Ligue-1,2024-2025,158,741,505,51,1367,87,0.494,37,0.425,2776,74,10,75,42
yehvann diouf,reims,Ligue-1,2024-2025,1304,19,1,1,1324,2,1.0,0,0.0,2108,0,0,2,0
assane diousse,auxerre,Ligue-1,2024-2025,115,271,52,4,431,6,0.33299999999999996,3,0.5,400,5,1,6,4
alex dominguez,toulouse,Ligue-1,2024-2025,11,0,0,0,11,0,,0,,5,0,0,0,0
gianluigi donnarumma,paris sg,Ligue-1,2024-2025,665,12,0,0,677,0,,0,,1055,0,0,0,0
sekou doucoure,nantes,Ligue-1,2024-2025,4,4,0,0,8,0,,0,,4,0,0,0,0
desire doue,paris sg,Ligue-1,2024-2025,137,646,701,123,1461,129,0.442,61,0.473,3076,50,47,54,37
guela doue,strasbourg,Ligue-1,2024-2025,1004,1150,287,31,2421,41,0.659,14,0.341,3109,22,4,43,13
douglas,nantes,Ligue-1,2024-2025,363,886,238,44,1478,20,0.6,7,0.35,1533,10,1,18,14
ismael doukoure,strasbourg,Ligue-1,2024-2025,847,1022,84,7,1944,17,0.765,4,0.235,2653,5,0,21,18
kamory doumbia,brest,Ligue-1,2024-2025,149,498,260,34,895,35,0.5429999999999999,16,0.457,1007,20,3,42,24
amidou doumbouya,nice,Ligue-1,2024-2025,13,13,5,0,31,1,1.0,0,0.0,36,0,0,0,1
jeankevin duverne,nantes,Ligue-1,2024-2025,132,185,61,3,378,5,0.4,1,0.2,327,8,1,6,3
stefan dzodic,montpellier,Ligue-1,2024-2025,80,110,20,2,210,0,,0,,406,3,0,0,1
aron dnnum,toulouse,Ligue-1,2024-2025,318,693,560,72,1542,104,0.452,48,0.462,3249,52,26,44,38
noah edjouma,toulouse,Ligue-1,2024-2025,10,27,55,13,90,14,0.28600000000000003,10,0.7140000000000001,178,7,2,7,6
jacques ekomie,angers,Ligue-1,2024-2025,99,128,134,7,358,21,0.19,13,0.619,375,14,0,9,12
pierre ekwah elimby,saintetienne,Ligue-1,2024-2025,560,1095,250,7,1885,32,0.563,12,0.375,2004,14,1,29,17
meschak elia,nantes,Ligue-1,2024-2025,18,36,47,8,99,11,0.182,9,0.818,180,3,2,7,2
breel embolo,monaco,Ligue-1,2024-2025,57,289,329,121,668,42,0.33299999999999996,25,0.595,715,15,12,64,53
emanuel emegha,strasbourg,Ligue-1,2024-2025,86,249,249,99,577,28,0.25,20,0.7140000000000001,860,20,32,59,30
romain faivre,brest,Ligue-1,2024-2025,58,231,198,34,478,42,0.405,22,0.524,928,23,9,13,7
khalil fayad,montpellier,Ligue-1,2024-2025,129,367,175,17,663,38,0.447,20,0.526,923,15,7,18,13
luiz felipe,marseille,Ligue-1,2024-2025,36,46,5,0,86,2,0.5,1,0.5,95,0,0,1,0
zinedine ferhat,angers,Ligue-1,2024-2025,67,257,231,19,550,22,0.455,10,0.455,553,10,4,21,15
edimilson fernandes,brest,Ligue-1,2024-2025,231,384,76,7,684,4,0.75,1,0.25,1052,9,0,17,9
matias fernandezpardo,lille,Ligue-1,2024-2025,38,137,267,51,429,50,0.4,26,0.52,1270,30,26,23,13
jordan ferri,montpellier,Ligue-1,2024-2025,316,869,265,13,1433,28,0.321,16,0.5710000000000001,1663,16,2,16,27
karol fila,strasbourg,Ligue-1,2024-2025,2,2,0,0,4,0,,0,,1,0,0,0,0
malick fofana,lyon,Ligue-1,2024-2025,79,284,487,95,828,59,0.40700000000000003,31,0.525,2643,57,39,36,18
rayan fofana,lens,Ligue-1,2024-2025,3,7,5,0,14,1,0.0,1,1.0,3,0,0,1,0
seko fofana,rennes,Ligue-1,2024-2025,80,360,204,25,640,24,0.5,11,0.45799999999999996,1132,18,5,9,6
yahia fofana,angers,Ligue-1,2024-2025,1104,6,0,0,1110,2,1.0,0,0.0,2288,0,0,0,0
lamine fomba,saintetienne,Ligue-1,2024-2025,29,117,39,3,183,3,0.667,1,0.33299999999999996,291,5,0,8,2
przemysaw frankowski,lens,Ligue-1,2024-2025,240,546,454,38,1228,16,0.375,9,0.563,1514,35,2,16,8
angelo fulgini,lens,Ligue-1,2024-2025,87,340,381,50,801,38,0.289,24,0.632,1283,26,8,28,24
kyogo furuhashi,rennes,Ligue-1,2024-2025,4,8,8,2,20,0,,0,,18,0,0,3,1
gauthier gallon,rennes,Ligue-1,2024-2025,18,1,0,0,19,0,,0,,45,0,0,0,0
ignatius ganago,nantes,Ligue-1,2024-2025,16,48,49,15,112,11,0.455,5,0.455,153,5,4,8,3
ulisses garcia,marseille,Ligue-1,2024-2025,152,357,206,21,712,18,0.389,11,0.611,858,10,1,15,11
jeanphilippe gbamin,nantes,Ligue-1,2024-2025,26,97,21,4,143,2,0.5,1,0.5,124,2,0,5,1
mory gbane,reims,Ligue-1,2024-2025,339,302,59,7,694,7,0.7140000000000001,2,0.28600000000000003,1025,12,0,8,4
yann gboho,toulouse,Ligue-1,2024-2025,84,402,494,124,953,122,0.41,66,0.541,2956,74,37,66,50
denis genreau,toulouse,Ligue-1,2024-2025,26,68,67,7,160,3,0.33299999999999996,2,0.667,254,6,1,5,4
aleksandr golovin,monaco,Ligue-1,2024-2025,108,444,302,31,840,37,0.595,12,0.324,1536,36,9,27,18
andre gomes,lille,Ligue-1,2024-2025,178,681,232,13,1086,24,0.41700000000000004,14,0.583,1075,19,0,25,19
angel gomes,lille,Ligue-1,2024-2025,40,224,150,18,409,10,0.5,4,0.4,668,17,3,11,3
carlos gomez,rennes,Ligue-1,2024-2025,17,69,96,17,180,22,0.364,14,0.636,260,3,5,13,6
mathieu gorgelin,le havre,Ligue-1,2024-2025,572,4,0,0,576,1,1.0,0,0.0,949,0,0,1,0
amine gouiri,marseille,Ligue-1,2024-2025,15,150,311,82,472,22,0.455,11,0.5,451,10,11,22,15
amine gouiri,rennes,Ligue-1,2024-2025,43,220,217,47,474,33,0.455,16,0.485,692,9,11,20,21
jonathan gradit,lens,Ligue-1,2024-2025,629,854,117,22,1594,9,0.33299999999999996,5,0.556,1960,15,0,11,3
samuel grandsir,le havre,Ligue-1,2024-2025,4,22,16,0,42,2,0.0,2,1.0,102,0,0,0,1
mason greenwood,marseille,Ligue-1,2024-2025,107,726,929,151,1737,129,0.419,66,0.512,3609,71,67,63,44
albert grnbaek,rennes,Ligue-1,2024-2025,48,146,198,41,386,37,0.297,24,0.649,619,15,12,33,15
gabriel gudmundsson,lille,Ligue-1,2024-2025,325,547,406,38,1267,51,0.392,25,0.49,2667,41,9,20,19
axel gueguin,montpellier,Ligue-1,2024-2025,2,3,4,1,9,1,0.0,1,1.0,1,0,0,1,0
evann guessand,nice,Ligue-1,2024-2025,97,414,444,134,926,103,0.47600000000000003,48,0.466,2205,44,30,75,71
bahereba guirassy,nantes,Ligue-1,2024-2025,31,77,88,17,192,26,0.34600000000000003,16,0.615,374,13,5,9,13
massadio haidara,brest,Ligue-1,2024-2025,321,533,258,13,1106,28,0.536,7,0.25,1537,32,5,26,7
achraf hakimi,paris sg,Ligue-1,2024-2025,430,980,974,81,2371,52,0.5,21,0.40399999999999997,3501,57,21,38,15
florent hanin,angers,Ligue-1,2024-2025,697,837,448,18,1965,23,0.478,11,0.478,2309,38,3,27,7
amine harit,marseille,Ligue-1,2024-2025,26,159,131,20,313,20,0.4,9,0.45,563,16,4,15,12
hans hateboer,rennes,Ligue-1,2024-2025,471,630,209,17,1305,10,0.6,3,0.3,2021,20,5,11,5
kjetil haug,toulouse,Ligue-1,2024-2025,136,4,0,0,140,0,,0,,193,0,0,0,0
luis henrique,marseille,Ligue-1,2024-2025,245,657,761,79,1643,91,0.56,38,0.418,2928,55,29,30,19
lucas hernandez,paris sg,Ligue-1,2024-2025,319,627,62,2,1004,3,0.667,0,0.0,1344,11,0,5,2
kijana hoever,auxerre,Ligue-1,2024-2025,393,577,390,29,1349,35,0.257,24,0.6859999999999999,1749,39,12,32,12
cedric hountondji,angers,Ligue-1,2024-2025,65,58,4,1,127,0,,0,,63,0,0,2,0
ilyes housni,le havre,Ligue-1,2024-2025,15,38,53,15,106,12,0.25,5,0.41700000000000004,127,5,8,7,9
pierre hjbjerg,marseille,Ligue-1,2024-2025,638,2071,487,49,3174,24,0.292,16,0.667,4084,33,6,33,25
hafiz ibrahim,reims,Ligue-1,2024-2025,20,43,50,16,109,8,0.375,4,0.5,103,4,4,19,8
george ilenikhena,monaco,Ligue-1,2024-2025,9,68,114,36,189,17,0.17600000000000002,12,0.706,199,5,5,12,16
rares ilie,nice,Ligue-1,2024-2025,2,1,10,3,13,4,0.75,1,0.25,48,1,1,0,0
ismaily,lille,Ligue-1,2024-2025,184,418,185,22,778,19,0.42100000000000004,11,0.579,1112,13,2,13,10
yanis issoufou,montpellier,Ligue-1,2024-2025,6,11,11,3,28,2,0.5,1,0.5,67,1,0,1,0
junya ito,reims,Ligue-1,2024-2025,222,546,798,83,1533,110,0.42700000000000005,56,0.509,2986,74,25,85,39
jeremy jacquet,rennes,Ligue-1,2024-2025,226,350,61,10,627,8,0.625,2,0.25,861,9,1,6,3
ismail jakobs,monaco,Ligue-1,2024-2025,25,50,46,1,121,0,,0,,228,7,1,0,0
jordan james,rennes,Ligue-1,2024-2025,134,388,186,19,704,21,0.429,10,0.47600000000000003,765,9,6,13,11
malcolm jeng,reims,Ligue-1,2024-2025,39,16,2,0,57,0,,0,,58,0,0,0,0
john joe,reims,Ligue-1,2024-2025,96,150,75,6,310,18,0.33299999999999996,11,0.611,429,7,1,5,9
karljohan johnsson,strasbourg,Ligue-1,2024-2025,142,0,0,0,142,0,,0,,248,0,0,0,0
paul joly,auxerre,Ligue-1,2024-2025,250,357,200,16,800,27,0.222,17,0.63,922,19,4,24,12
jota,rennes,Ligue-1,2024-2025,13,65,95,16,172,13,0.308,8,0.615,334,6,5,7,2
antoine joujou,le havre,Ligue-1,2024-2025,80,146,206,39,417,61,0.49200000000000005,30,0.49200000000000005,1032,23,17,32,17
jubal,auxerre,Ligue-1,2024-2025,866,550,52,38,1454,4,0.75,1,0.25,973,3,0,7,2
abdulai juma bah,lens,Ligue-1,2024-2025,270,199,12,6,480,3,1.0,0,0.0,345,2,0,4,3
hamed junior traore,auxerre,Ligue-1,2024-2025,109,424,457,87,971,98,0.34700000000000003,57,0.5820000000000001,1876,49,19,70,53
yaya kader fofana,reims,Ligue-1,2024-2025,78,156,92,17,317,22,0.636,8,0.364,773,12,6,14,8
tino kadewere,nantes,Ligue-1,2024-2025,44,117,86,20,242,15,0.267,11,0.733,270,5,1,14,7
arnaud kalimuendo,rennes,Ligue-1,2024-2025,74,432,392,126,877,62,0.33899999999999997,39,0.629,1273,30,27,59,59
justinnoel kalumba,angers,Ligue-1,2024-2025,2,5,11,1,18,2,0.5,1,0.5,31,1,0,2,2
warren kamanzi,toulouse,Ligue-1,2024-2025,113,304,202,27,613,29,0.552,12,0.414,1037,17,9,15,15
glen kamara,rennes,Ligue-1,2024-2025,70,309,101,13,476,8,0.5,4,0.5,356,3,0,7,6
noham kamara,paris sg,Ligue-1,2024-2025,37,44,3,0,84,0,,0,,170,1,0,0,0
nordine kandil,strasbourg,Ligue-1,2024-2025,2,6,0,0,8,1,1.0,0,0.0,21,0,0,0,0
lee kangin,paris sg,Ligue-1,2024-2025,107,616,720,68,1432,51,0.569,19,0.373,2194,44,18,22,26
yassine kechta,le havre,Ligue-1,2024-2025,220,544,275,27,1014,35,0.371,18,0.514,1695,33,4,35,24
thilo kehrer,monaco,Ligue-1,2024-2025,852,1153,61,17,2060,3,0.33299999999999996,1,0.33299999999999996,3512,8,0,6,2
reda khadra,reims,Ligue-1,2024-2025,8,12,22,1,38,7,0.5710000000000001,2,0.28600000000000003,185,6,0,1,0
wahbi khazri,montpellier,Ligue-1,2024-2025,63,213,219,34,486,26,0.26899999999999996,16,0.615,710,13,10,21,25
abdukodir khusanov,lens,Ligue-1,2024-2025,335,322,34,4,683,1,1.0,0,0.0,642,4,0,5,1
presnel kimpembe,paris sg,Ligue-1,2024-2025,18,6,0,0,24,0,,0,,54,0,0,0,0
joshua king,toulouse,Ligue-1,2024-2025,70,238,282,94,574,64,0.547,28,0.43799999999999994,1006,24,15,47,33
cedric kipre,reims,Ligue-1,2024-2025,842,697,69,16,1596,12,0.833,2,0.16699999999999998,2873,14,0,15,3
herve koffi,lens,Ligue-1,2024-2025,149,2,0,0,151,0,,0,,280,0,0,0,0
philipp kohn,monaco,Ligue-1,2024-2025,576,4,0,0,580,0,,0,,967,0,0,0,0
koka,le havre,Ligue-1,2024-2025,34,137,68,31,231,12,0.5,6,0.5,84,2,0,6,12
randal kolo muani,paris sg,Ligue-1,2024-2025,9,41,83,31,131,14,0.5,7,0.5,149,4,5,11,10
geoffrey kondogbia,marseille,Ligue-1,2024-2025,672,1133,214,15,2013,15,0.667,4,0.267,3107,33,0,13,13
abdoul kone,reims,Ligue-1,2024-2025,38,39,9,1,86,2,0.5,1,0.5,25,0,0,5,1
amadou kone,reims,Ligue-1,2024-2025,242,463,99,3,788,25,0.6,6,0.24,1399,15,0,19,12
ismael kone,marseille,Ligue-1,2024-2025,43,115,65,5,221,8,0.25,6,0.75,237,5,2,4,6
ismael kone,rennes,Ligue-1,2024-2025,48,144,70,6,259,10,0.6,3,0.3,687,9,1,10,5
emmanuel koum mbondo,marseille,Ligue-1,2024-2025,3,5,1,0,9,0,,0,,2,0,0,0,1
boubakar kouyate,montpellier,Ligue-1,2024-2025,183,178,16,9,375,0,,0,,416,1,0,3,0
goduine koyalipou,lens,Ligue-1,2024-2025,18,147,157,60,318,25,0.48,13,0.52,393,8,8,29,16
sael kumbedi,lyon,Ligue-1,2024-2025,181,269,180,20,629,22,0.409,12,0.545,871,15,6,10,11
daler kuzyaev,le havre,Ligue-1,2024-2025,102,156,60,4,317,3,0.667,1,0.33299999999999996,317,3,0,5,2
khvicha kvaratskhelia,paris sg,Ligue-1,2024-2025,31,242,404,71,668,53,0.47200000000000003,25,0.47200000000000003,1517,37,28,19,25
remy labeau lascary,lens,Ligue-1,2024-2025,37,92,151,31,275,26,0.462,13,0.5,355,7,9,32,7
gaetan laborde,nice,Ligue-1,2024-2025,74,333,333,127,726,37,0.486,18,0.486,843,16,13,48,18
alexandre lacazette,lyon,Ligue-1,2024-2025,50,281,416,137,736,31,0.452,15,0.484,575,11,10,51,20
younes lachaab,lille,Ligue-1,2024-2025,0,0,8,4,8,1,1.0,0,0.0,12,0,1,2,0
alban lafont,nantes,Ligue-1,2024-2025,401,7,0,0,408,0,,0,,545,0,0,0,0
kenny lala,brest,Ligue-1,2024-2025,642,952,461,7,2040,24,0.625,8,0.33299999999999996,3093,45,2,29,16
mohamed lamine bayo,lille,Ligue-1,2024-2025,8,46,44,17,98,4,0.5,2,0.5,107,4,3,13,5
gautier larsonneur,saintetienne,Ligue-1,2024-2025,1292,12,0,0,1303,0,,0,,2029,0,0,0,0
julien le cardinal,brest,Ligue-1,2024-2025,528,436,38,13,994,6,0.667,1,0.16699999999999998,1702,6,0,3,6
jeremy le douaron,brest,Ligue-1,2024-2025,0,9,14,3,23,1,0.0,1,1.0,27,0,1,1,1
benjamin lecomte,montpellier,Ligue-1,2024-2025,1074,17,0,0,1090,0,,0,,2382,0,0,1,0
pierre leesmelou,brest,Ligue-1,2024-2025,330,722,190,22,1228,21,0.5710000000000001,7,0.33299999999999996,1586,19,5,25,8
jordan lefort,angers,Ligue-1,2024-2025,1304,765,87,19,2144,17,0.47100000000000003,7,0.41200000000000003,4191,6,0,16,2
felix lemarechal,strasbourg,Ligue-1,2024-2025,175,449,322,56,935,48,0.5,22,0.45799999999999996,1217,22,8,53,22
donovan leon,auxerre,Ligue-1,2024-2025,1225,5,1,0,1231,2,1.0,0,0.0,2184,0,0,0,0
esteban lepaul,angers,Ligue-1,2024-2025,50,264,197,60,504,21,0.28600000000000003,13,0.619,621,15,10,34,13
johann lepenant,nantes,Ligue-1,2024-2025,171,533,294,36,992,36,0.5,16,0.444,991,25,3,46,21
louis leroux,nantes,Ligue-1,2024-2025,101,224,98,14,411,20,0.4,11,0.55,490,14,3,12,6
pol lirola,marseille,Ligue-1,2024-2025,118,214,131,14,460,3,0.33299999999999996,2,0.667,518,7,4,6,4
gautier lloris,le havre,Ligue-1,2024-2025,1018,818,58,21,1885,7,0.5710000000000001,3,0.429,2369,10,0,13,3
bradley locko,brest,Ligue-1,2024-2025,20,27,9,1,56,1,1.0,0,0.0,59,0,0,3,1
elysee logbo,le havre,Ligue-1,2024-2025,1,3,2,2,6,0,,0,,7,1,0,0,3
anthony lopes,nantes,Ligue-1,2024-2025,591,6,0,0,597,0,,0,,1169,0,0,1,0
jordan lotomba,nice,Ligue-1,2024-2025,3,15,6,0,24,3,0.33299999999999996,2,0.667,110,0,0,0,1
tom louchet,nice,Ligue-1,2024-2025,168,243,174,23,579,13,0.308,8,0.615,657,9,3,12,7
milos lukovic,strasbourg,Ligue-1,2024-2025,0,2,2,0,4,0,,0,,0,0,0,1,0
othmane maamma,montpellier,Ligue-1,2024-2025,17,57,78,13,149,30,0.233,23,0.767,273,11,3,17,10
deiver machado,lens,Ligue-1,2024-2025,282,496,358,33,1123,47,0.489,21,0.447,1658,24,7,33,20
lanroy machine,angers,Ligue-1,2024-2025,1,3,4,1,7,0,,0,,19,0,0,0,0
yvann macon,saintetienne,Ligue-1,2024-2025,106,213,179,16,493,19,0.474,9,0.474,946,20,6,11,4
eros maddy,auxerre,Ligue-1,2024-2025,0,3,5,0,8,1,0.0,1,1.0,21,1,0,1,1
soungoutou magassa,monaco,Ligue-1,2024-2025,164,519,107,8,781,23,0.652,6,0.261,749,9,1,12,13
hugo magnetti,brest,Ligue-1,2024-2025,321,771,233,13,1315,24,0.375,15,0.625,1546,15,5,23,23
frank magri,toulouse,Ligue-1,2024-2025,32,213,178,70,420,18,0.222,12,0.667,461,8,7,43,31
ainsley maitlandniles,lyon,Ligue-1,2024-2025,433,666,419,68,1509,40,0.425,21,0.525,1530,22,10,28,20
radosaw majecki,monaco,Ligue-1,2024-2025,425,9,0,0,434,0,,0,,725,0,0,0,0
hamidou makalou,brest,Ligue-1,2024-2025,4,14,5,0,23,1,1.0,0,0.0,52,0,0,1,2
nikola maksimovic,montpellier,Ligue-1,2024-2025,244,125,10,4,378,2,1.0,0,0.0,474,0,0,6,1
aaron malouda,lille,Ligue-1,2024-2025,0,0,0,0,0,0,,0,,0,0,0,0,1
hianga mananga mbock,brest,Ligue-1,2024-2025,0,13,6,0,19,0,,0,,19,1,0,0,0
steve mandanda,rennes,Ligue-1,2024-2025,519,4,0,0,523,2,1.0,0,0.0,930,0,0,2,1
aissa mandi,lille,Ligue-1,2024-2025,469,774,152,22,1395,4,0.75,1,0.25,1432,13,0,8,4
orel mangala,lyon,Ligue-1,2024-2025,5,27,10,2,42,3,0.0,3,1.0,62,0,0,0,0
sekou mara,strasbourg,Ligue-1,2024-2025,24,163,118,30,303,27,0.40700000000000003,14,0.519,262,6,5,29,15
marquinhos,paris sg,Ligue-1,2024-2025,610,1271,114,13,1990,4,0.75,1,0.25,4472,25,0,4,1
ange martial tia,reims,Ligue-1,2024-2025,24,37,36,3,92,7,0.429,4,0.5710000000000001,109,2,0,5,5
jonas martin,brest,Ligue-1,2024-2025,98,213,59,8,369,4,0.5,1,0.25,374,6,0,4,5
hannoah massengo,auxerre,Ligue-1,2024-2025,163,302,91,7,548,29,0.345,15,0.517,791,12,2,11,11
clinton mata,lyon,Ligue-1,2024-2025,788,936,167,14,1877,30,0.467,14,0.467,3488,17,0,15,10
eliot matazo,monaco,Ligue-1,2024-2025,8,39,7,0,54,3,0.0,3,1.0,31,0,0,3,0
nemanja matic,lyon,Ligue-1,2024-2025,364,972,245,32,1569,13,0.615,5,0.385,2655,35,8,13,21
rudy matondo,auxerre,Ligue-1,2024-2025,6,18,5,0,29,1,0.0,1,1.0,48,0,0,1,0
azor matusiwa,rennes,Ligue-1,2024-2025,326,811,231,15,1358,22,0.773,4,0.182,1157,17,3,22,17
neal maupay,marseille,Ligue-1,2024-2025,20,198,174,48,386,14,0.429,7,0.5,397,14,7,34,20
christian mawissa,monaco,Ligue-1,2024-2025,436,653,64,6,1138,28,0.35700000000000004,16,0.5710000000000001,1745,12,1,18,11
senny mayulu,paris sg,Ligue-1,2024-2025,75,265,257,40,592,33,0.455,17,0.515,765,19,8,21,21
ethan mbappe,lille,Ligue-1,2024-2025,13,64,100,17,177,8,0.375,4,0.5,240,4,4,9,5
ibrahim mbaye,paris sg,Ligue-1,2024-2025,23,79,98,16,198,16,0.313,11,0.688,433,10,7,10,11
mark mckenzie,toulouse,Ligue-1,2024-2025,736,849,70,15,1648,9,0.444,5,0.556,1826,9,1,13,7
facundo medina,lens,Ligue-1,2024-2025,706,1150,341,31,2176,27,0.37,17,0.63,3678,48,2,27,14
henrik meister,rennes,Ligue-1,2024-2025,3,15,13,3,31,0,,0,,48,1,1,7,2
bamo meite,montpellier,Ligue-1,2024-2025,112,85,13,2,210,2,0.5,1,0.5,208,2,0,3,3
bamo meite,marseille,Ligue-1,2024-2025,22,9,0,0,31,1,0.0,1,1.0,20,0,0,0,0
mohamed meite,rennes,Ligue-1,2024-2025,9,66,81,29,155,11,0.091,9,0.818,190,5,5,21,17
farid el melali,angers,Ligue-1,2024-2025,142,287,441,70,842,119,0.43700000000000006,63,0.529,1752,39,31,64,40
nuno mendes,paris sg,Ligue-1,2024-2025,375,880,464,42,1701,53,0.585,21,0.396,3207,43,12,28,22
antoine mendy,nice,Ligue-1,2024-2025,222,323,59,11,595,12,0.41700000000000004,5,0.41700000000000004,871,10,1,11,4
nampalys mendy,lens,Ligue-1,2024-2025,77,222,58,3,357,4,0.25,3,0.75,338,5,0,7,9
gideon mensah,auxerre,Ligue-1,2024-2025,542,767,338,15,1627,54,0.537,23,0.426,2499,32,7,39,31
quentin merlin,marseille,Ligue-1,2024-2025,207,566,535,49,1296,19,0.21100000000000002,13,0.684,1591,30,9,20,9
rafik messali,toulouse,Ligue-1,2024-2025,71,132,100,12,298,9,0.444,5,0.556,454,7,5,16,12
thomas meunier,lille,Ligue-1,2024-2025,393,840,514,58,1736,28,0.5,13,0.46399999999999997,2521,49,5,24,11
lucas michal,monaco,Ligue-1,2024-2025,7,25,35,6,64,4,0.25,2,0.5,140,6,1,1,3
georges mikautadze,lyon,Ligue-1,2024-2025,45,259,357,119,649,59,0.28800000000000003,39,0.6609999999999999,919,16,21,49,20
igor miladinovic,saintetienne,Ligue-1,2024-2025,7,8,5,0,20,1,0.0,1,1.0,10,1,0,1,1
takumi minamino,monaco,Ligue-1,2024-2025,95,451,479,135,1016,40,0.3,24,0.6,1496,28,27,56,23
lucas mincarelli,montpellier,Ligue-1,2024-2025,181,207,77,8,462,5,0.2,4,0.8,819,11,2,5,2
terem moffi,nice,Ligue-1,2024-2025,0,5,12,5,17,1,1.0,0,0.0,20,0,1,0,1
mostafa mohamed,nantes,Ligue-1,2024-2025,69,177,217,76,452,26,0.462,14,0.5379999999999999,438,15,2,47,22
florent mollet,nantes,Ligue-1,2024-2025,19,64,42,5,125,3,0.667,1,0.33299999999999996,164,3,0,2,1
diego moreira,strasbourg,Ligue-1,2024-2025,408,736,588,81,1701,125,0.456,59,0.47200000000000003,3285,63,36,65,33
gabriel moscardo,reims,Ligue-1,2024-2025,14,31,9,2,54,2,0.5,1,0.5,62,0,0,3,3
yael mouanga,montpellier,Ligue-1,2024-2025,316,253,22,4,589,5,1.0,0,0.0,945,5,2,9,3
aimen moueffek,saintetienne,Ligue-1,2024-2025,112,301,150,25,554,24,0.45799999999999996,13,0.542,635,13,4,34,13
youssoufa moukoko,nice,Ligue-1,2024-2025,9,30,37,14,75,7,0.28600000000000003,5,0.7140000000000001,80,1,1,3,4
louis mouton,saintetienne,Ligue-1,2024-2025,153,349,211,24,703,24,0.5,12,0.5,776,9,2,14,13
ngalayel mukau,lille,Ligue-1,2024-2025,115,466,201,16,778,17,0.529,8,0.47100000000000003,851,18,3,18,8
marshall munetsi,reims,Ligue-1,2024-2025,139,271,187,60,594,12,0.5,6,0.5,247,7,2,26,5
almoatasem al musrati,monaco,Ligue-1,2024-2025,55,209,76,7,339,4,0.5,2,0.5,401,5,0,3,2
junior mwanga,le havre,Ligue-1,2024-2025,156,322,88,12,555,16,0.43799999999999994,9,0.563,844,7,2,9,15
junior mwanga,strasbourg,Ligue-1,2024-2025,55,113,13,1,177,6,0.33299999999999996,4,0.667,138,2,0,5,6
loic ngatta,auxerre,Ligue-1,2024-2025,3,13,3,0,19,0,,0,,60,0,0,1,2
djylian nguessan,saintetienne,Ligue-1,2024-2025,10,39,31,9,80,10,0.2,7,0.7,58,1,2,4,4
mickael nade,saintetienne,Ligue-1,2024-2025,841,785,51,10,1665,8,0.375,4,0.5,2148,11,1,16,5
bilal nadir,marseille,Ligue-1,2024-2025,44,159,107,11,305,9,0.444,2,0.222,563,12,3,7,8
mahamadou nagida,rennes,Ligue-1,2024-2025,64,118,113,9,289,14,0.35700000000000004,5,0.35700000000000004,674,12,3,10,7
keito nakamura,reims,Ligue-1,2024-2025,179,391,554,129,1110,78,0.385,45,0.5770000000000001,2356,45,33,67,43
sebastian nanasi,strasbourg,Ligue-1,2024-2025,141,471,393,73,992,40,0.475,19,0.475,1563,41,15,20,15
yael nandjou,nice,Ligue-1,2024-2025,32,35,23,6,89,1,1.0,0,0.0,52,0,1,1,0
youssouf ndayishimiye,nice,Ligue-1,2024-2025,648,866,83,10,1581,8,0.75,2,0.25,2619,12,0,14,7
junior ndiaye,montpellier,Ligue-1,2024-2025,10,63,51,16,124,8,0.25,4,0.5,142,4,5,14,4
rassoul ndiaye,le havre,Ligue-1,2024-2025,172,260,151,22,578,12,0.25,9,0.75,450,5,0,15,4
wilfried ndollo,montpellier,Ligue-1,2024-2025,83,97,74,2,251,8,0.125,3,0.375,257,2,1,11,5
tanguy ndombele,nice,Ligue-1,2024-2025,100,398,120,25,611,47,0.532,19,0.40399999999999997,923,8,6,28,21
loic nego,le havre,Ligue-1,2024-2025,476,693,312,34,1469,32,0.531,12,0.375,2302,38,3,19,9
joao neves,paris sg,Ligue-1,2024-2025,323,1051,494,55,1851,30,0.5329999999999999,11,0.36700000000000005,2262,44,3,26,16
mikayil ngor faye,rennes,Ligue-1,2024-2025,241,336,49,7,617,6,0.33299999999999996,4,0.667,960,6,1,9,4
steve ngoura,le havre,Ligue-1,2024-2025,9,45,56,18,106,12,0.583,5,0.41700000000000004,104,5,1,14,9
bernard nguene,nice,Ligue-1,2024-2025,0,3,2,0,5,1,0.0,1,1.0,5,0,0,1,0
moussa niakhate,lyon,Ligue-1,2024-2025,1034,1032,77,7,2133,3,1.0,0,0.0,4792,14,0,9,4
abdoulaye niakhate ndiaye,brest,Ligue-1,2024-2025,726,448,33,21,1203,8,0.25,6,0.75,1594,2,0,15,5
ibrahima niane,angers,Ligue-1,2024-2025,27,146,145,50,311,19,0.316,11,0.579,424,15,8,35,17
rasmus nicolaisen,toulouse,Ligue-1,2024-2025,217,213,18,8,445,2,0.5,1,0.5,626,0,0,1,2
arnaud nordin,montpellier,Ligue-1,2024-2025,63,190,259,49,497,51,0.451,23,0.451,1247,21,22,37,14
plamedi nsingi,nantes,Ligue-1,2024-2025,4,3,1,1,8,0,,0,,1,0,0,0,0
ernest nuamah,lyon,Ligue-1,2024-2025,100,214,300,51,597,43,0.512,19,0.442,1388,26,18,31,22
